anio,mes,codigo_dane,municipio,area_operativa,latitud,longitud,fecha,especie,condicion,vacuna,lote,vacunaciones
2026,6,76233,DAGUA,ARO SUR CALI,3.6223,-76.65676,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.62252,-76.66616,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.62273,-76.66174,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,4
2026,6,76233,DAGUA,ARO SUR CALI,3.62322,-76.65442,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.62561,-76.65676,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.62561,-76.65676,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.63197,-76.67069,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.63197,-76.67069,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,8
2026,6,76233,DAGUA,ARO SUR CALI,3.63197,-76.67069,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.64207,-76.68865,2026-06-17,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64212,-76.68873,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64213,-76.68871,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64214,-76.68859,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64214,-76.68863,2026-06-17,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64214,-76.68863,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64214,-76.68874,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64215,-76.68865,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64216,-76.6886,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64216,-76.68865,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.64216,-76.68866,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64216,-76.68868,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64216,-76.68868,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64216,-76.68868,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64216,-76.68873,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC561,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64216,-76.68876,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64217,-76.6886,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64217,-76.68864,2026-06-17,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64217,-76.68866,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64217,-76.68869,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64217,-76.6887,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64217,-76.6887,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC264,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64217,-76.68871,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64217,-76.68872,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64217,-76.68875,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC264,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64217,-76.68878,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC264,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64218,-76.68862,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC264,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64218,-76.68865,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64218,-76.68866,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64218,-76.68868,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64218,-76.68871,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64218,-76.68883,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64219,-76.6886,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64219,-76.68864,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64219,-76.68866,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64219,-76.68867,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.64219,-76.68869,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC264,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64219,-76.68869,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64219,-76.6887,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6422,-76.68863,2026-06-17,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6422,-76.68863,2026-06-17,FELINO,PRIMERA VEZ,RABICAN,RAC261,25
2026,6,76233,DAGUA,ARO SUR CALI,3.6422,-76.68863,2026-06-17,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6422,-76.68864,2026-06-17,FELINO,PRIMERA VEZ,RABICAN,RAC261,43
2026,6,76233,DAGUA,ARO SUR CALI,3.6422,-76.68868,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6422,-76.68871,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6422,-76.68872,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.64221,-76.68864,2026-06-17,FELINO,PRIMERA VEZ,RABICAN,RAC261,26
2026,6,76233,DAGUA,ARO SUR CALI,3.64221,-76.68868,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.64221,-76.6887,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64221,-76.6887,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64221,-76.68875,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64223,-76.68872,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64224,-76.68865,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64226,-76.68874,2026-06-17,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.64228,-76.68874,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65118,-76.68619,2026-06-06,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65136,-76.68197,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.65136,-76.68197,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,5
2026,6,76233,DAGUA,ARO SUR CALI,3.65136,-76.68197,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65136,-76.68198,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65137,-76.682,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65151,-76.68189,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.65171,-76.68127,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65172,-76.68127,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65186,-76.68179,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65191,-76.68175,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65191,-76.68176,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.65191,-76.68176,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,4
2026,6,76233,DAGUA,ARO SUR CALI,3.65192,-76.68175,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65192,-76.68175,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.65197,-76.68232,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65197,-76.68232,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65197,-76.68235,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65202,-76.68286,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65202,-76.68583,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65203,-76.68292,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65221,-76.68075,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65221,-76.68075,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65222,-76.68271,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65223,-76.68246,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65378,-76.67999,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65385,-76.70822,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65523,-76.68461,2026-06-06,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65525,-76.68492,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65525,-76.68492,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.65987,-76.68964,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65987,-76.68985,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65989,-76.68961,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6599,-76.68966,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65992,-76.68972,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65993,-76.68971,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65997,-76.69012,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.65998,-76.69015,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66,-76.69013,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66001,-76.69012,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66001,-76.69016,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66002,-76.69013,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66002,-76.69015,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66003,-76.69013,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.66004,-76.69012,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66004,-76.69013,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC264,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66005,-76.68963,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66005,-76.69012,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66005,-76.69013,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66005,-76.69014,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66007,-76.69013,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66008,-76.69013,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66008,-76.69015,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66009,-76.69012,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6601,-76.69013,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66017,-76.69017,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66019,-76.6896,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66019,-76.68961,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66028,-76.68958,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6603,-76.68957,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66032,-76.68958,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66033,-76.68956,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66033,-76.68958,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66034,-76.68958,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.66034,-76.68958,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66035,-76.68957,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66035,-76.68958,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66109,-76.7188,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,5
2026,6,76233,DAGUA,ARO SUR CALI,3.66111,-76.71317,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.66111,-76.71317,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC261,6
2026,6,76233,DAGUA,ARO SUR CALI,3.66111,-76.71317,2026-06-06,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66111,-76.71318,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66111,-76.71318,2026-06-06,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66142,-76.68997,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66143,-76.68996,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66144,-76.68995,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.66144,-76.68996,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6619,-76.71117,2026-06-06,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6619,-76.71118,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66191,-76.71117,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.66248,-76.71082,2026-06-06,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66267,-76.68986,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66267,-76.68987,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66269,-76.68989,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66274,-76.68988,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66281,-76.68995,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66288,-76.69,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66289,-76.68999,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6629,-76.69002,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66292,-76.69,2026-06-26,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66294,-76.69005,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.66294,-76.69006,2026-06-26,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66294,-76.69006,2026-06-26,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66295,-76.69005,2026-06-26,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66574,-76.71504,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,5
2026,6,76233,DAGUA,ARO SUR CALI,3.66574,-76.71504,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.66574,-76.71504,2026-06-06,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66606,-76.7145,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66606,-76.7145,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.66607,-76.71451,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66625,-76.71505,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.66625,-76.71505,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.66641,-76.71484,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.6669,-76.68395,2026-06-25,FELINO,PRIMERA VEZ,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.6672,-76.71501,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC263,2
2026,6,76233,DAGUA,ARO SUR CALI,3.6672,-76.71501,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC263,2
2026,6,76233,DAGUA,ARO SUR CALI,3.66816,-76.71468,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC263,2
2026,6,76233,DAGUA,ARO SUR CALI,3.66832,-76.71382,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC263,2
2026,6,76233,DAGUA,ARO SUR CALI,3.66832,-76.71404,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66832,-76.71404,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC263,3
2026,6,76233,DAGUA,ARO SUR CALI,3.66849,-76.71338,2026-06-06,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66882,-76.71151,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66882,-76.71151,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.66906,-76.71174,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC263,2
2026,6,76233,DAGUA,ARO SUR CALI,3.66906,-76.71174,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC263,4
2026,6,76233,DAGUA,ARO SUR CALI,3.67296,-76.71727,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC263,1
2026,6,76233,DAGUA,ARO SUR CALI,3.67296,-76.71727,2026-06-06,SIN DATO,SIN DATO,SIN DATO,SIN DATO,2
2026,6,76233,DAGUA,ARO SUR CALI,3.67552,-76.71635,2026-06-06,CANINO,PRIMERA VEZ,RABICAN,RAC263,5
2026,6,76233,DAGUA,ARO SUR CALI,3.67552,-76.71635,2026-06-06,FELINO,PRIMERA VEZ,RABICAN,RAC263,2
2026,6,76233,DAGUA,ARO SUR CALI,3.68318,-76.65379,2026-06-25,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.68672,-76.65553,2026-06-25,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.68673,-76.65553,2026-06-25,CANINO,REVACUNADO,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.68673,-76.65553,2026-06-25,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.68738,-76.66846,2026-06-25,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.68755,-76.65924,2026-06-25,CANINO,REVACUNADO,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.68756,-76.65923,2026-06-25,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.68767,-76.66388,2026-06-25,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.68772,-76.65998,2026-06-25,SIN DATO,SIN DATO,SIN DATO,SIN DATO,1
2026,6,76233,DAGUA,ARO SUR CALI,3.68773,-76.65997,2026-06-25,CANINO,PRIMERA VEZ,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.68779,-76.65922,2026-06-25,CANINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.68779,-76.65922,2026-06-25,CANINO,REVACUNADO,RABICAN,RAC261,3
2026,6,76233,DAGUA,ARO SUR CALI,3.68779,-76.65922,2026-06-25,FELINO,PRIMERA VEZ,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.68779,-76.65922,2026-06-25,FELINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.68779,-76.65923,2026-06-25,CANINO,PRIMERA VEZ,RABICAN,RAC261,2
2026,6,76233,DAGUA,ARO SUR CALI,3.68779,-76.65923,2026-06-25,CANINO,REVACUNADO,RABICAN,RAC261,1
2026,6,76233,DAGUA,ARO SUR CALI,3.68798,-76.65658,2026-06-25,CANINO,PRIMERA VEZ,RABICAN,RAC261,2
