anio,anio_evento,mes,codigo_dane,municipio,area_operativa,especie,sector,provocado,condicion_vacunacion,seguimiento_3_visitas,estado_animal,eventos
2026,2026,2,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026,2,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,CALLEJERO,1
2026,2026,2,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,NO VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026,2,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,CUMPLE,PERDIDO O DESAPARECIDO,1
2026,2026,2,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,SI,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,SI,VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026,2,76275,FLORIDA,ARO SUR CALI,FELINO,RURAL,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76275,FLORIDA,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026,2,76275,FLORIDA,ARO SUR CALI,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,4
2026,2026,2,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,NO VACUNADO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,SI,NO VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026,2,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,CALLEJERO,1
2026,2026,2,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,NO VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76306,GINEBRA,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026,2,76306,GINEBRA,ARO SUR CALI,FELINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76318,GUACARI,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026,2,76318,GUACARI,ARO SUR CALI,CANINO,RURAL,NO,NO VACUNADO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76318,GUACARI,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,2
2026,2026,2,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,2
2026,2026,2,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026,2,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026,2,76318,GUACARI,ARO SUR CALI,FELINO,RURAL,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76318,GUACARI,ARO SUR CALI,FELINO,URBANO,SI,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76318,GUACARI,ARO SUR CALI,OTRO,RURAL,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76377,LA CUMBRE,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,3
2026,2026,2,76377,LA CUMBRE,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,2
2026,2026,2,76377,LA CUMBRE,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,4
2026,2026,2,76377,LA CUMBRE,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,2
2026,2026,2,76377,LA CUMBRE,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76377,LA CUMBRE,ARO SUR CALI,FELINO,RURAL,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76377,LA CUMBRE,ARO SUR CALI,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,3
2026,2026,2,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026,2,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,NO OBSERVABLE,1
2026,2026,2,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,NO,NO VACUNADO,CUMPLE,OBSERVADO SANO,1
2026,2026,2,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,SI,NO VACUNADO,CUMPLE,OBSERVADO SANO,1
2026,2026,2,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,CUMPLE,NO OBSERVABLE,1
2026,2026,2,76400,LA UNION,ARO NORTE CARTAGO,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026,2,76400,LA UNION,ARO NORTE CARTAGO,FELINO,URBANO,NO,DESCONOCIDO,CUMPLE,NO OBSERVABLE,1
2026,2026,2,76400,LA UNION,ARO NORTE CARTAGO,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026,2,76400,LA UNION,ARO NORTE CARTAGO,FELINO,URBANO,SI,NO VACUNADO,CUMPLE,NO OBSERVABLE,1
2026,2026,2,76400,LA UNION,ARO NORTE CARTAGO,OTRO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,2
2026,2026,2,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026,2,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026,2,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,NO,VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026,2,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,CUMPLE,OBSERVADO SANO,1
2026,2026,2,76497,OBANDO,ARO NORTE CARTAGO,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026,2,76497,OBANDO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026,2,76497,OBANDO,ARO NORTE CARTAGO,CANINO,URBANO,NO,NO VACUNADO,CUMPLE,OBSERVADO SANO,2
2026,2026,2,76497,OBANDO,ARO NORTE CARTAGO,SIN DATO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026,2,76563,PRADERA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,11
2026,2026,2,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,PERDIDO O DESAPARECIDO,1
2026,2026,2,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026,2,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76563,PRADERA,ARO SUR CALI,FELINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76563,PRADERA,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026,2,76563,PRADERA,ARO SUR CALI,FELINO,URBANO,NO,NO VACUNADO,2 VISITAS,MUERTO,1
2026,2026,2,76563,PRADERA,ARO SUR CALI,FELINO,URBANO,NO,VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026,2,76606,RESTREPO,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,6
2026,2026,2,76606,RESTREPO,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76606,RESTREPO,ARO CENTRO TULUA,CANINO,RURAL,SI,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026,2,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,4
2026,2026,2,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,3
2026,2026,2,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76606,RESTREPO,ARO CENTRO TULUA,FELINO,RURAL,NO,NO VACUNADO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76606,RESTREPO,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026,2,76606,RESTREPO,ARO CENTRO TULUA,FELINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026,2,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,RURAL,SI,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,4
2026,2026,2,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026,2,76616,RIOFRIO,ARO CENTRO TULUA,FELINO,URBANO,SI,VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026,2,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026,2,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026,2,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,7
2026,2026,2,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,3
2026,2026,2,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,2
2026,2026,2,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,1 VISITA,OBSERVADO SANO,2
2026,2026,2,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026,2,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026,2,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026,2,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,RURAL,SI,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,2
2026,2026,2,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76736,SEVILLA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026,2,76736,SEVILLA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76736,SEVILLA,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026,2,76736,SEVILLA,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76736,SEVILLA,ARO CENTRO TULUA,CANINO,RURAL,SI,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,4
2026,2026,2,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,3
2026,2026,2,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,2
2026,2026,2,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,NO OBSERVABLE,1
2026,2026,2,76736,SEVILLA,ARO CENTRO TULUA,FELINO,RURAL,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76736,SEVILLA,ARO CENTRO TULUA,FELINO,RURAL,SI,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026,2,76736,SEVILLA,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,2
2026,2026,2,76823,TORO,ARO NORTE CARTAGO,CANINO,RURAL,NO,NO VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026,2,76823,TORO,ARO NORTE CARTAGO,CANINO,RURAL,SI,VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026,2,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,2
2026,2026,2,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026,2,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026,2,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,RURAL,NO,NO VACUNADO,2 VISITAS,SIN CLASIFICAR,3
2026,2026,2,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76828,TRUJILLO,ARO CENTRO TULUA,FELINO,RURAL,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76828,TRUJILLO,ARO CENTRO TULUA,FELINO,URBANO,SI,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76845,ULLOA,ARO NORTE CARTAGO,CANINO,RURAL,NO,VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026,2,76845,ULLOA,ARO NORTE CARTAGO,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026,2,76845,ULLOA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026,2,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026,2,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,RURAL,SI,NO VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026,2,76869,VIJES,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76869,VIJES,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,CUMPLE,CON SIGNOS REPORTADOS,1
2026,2026,2,76869,VIJES,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,CON SIGNOS REPORTADOS,1
2026,2026,2,76869,VIJES,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026,2,76869,VIJES,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,CON SIGNOS REPORTADOS,1
2026,2026,2,76890,YOTOCO,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76890,YOTOCO,ARO CENTRO TULUA,CANINO,RURAL,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76890,YOTOCO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026,2,76890,YOTOCO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026,2,76890,YOTOCO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76890,YOTOCO,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76890,YOTOCO,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,4
2026,2026,2,76890,YOTOCO,ARO CENTRO TULUA,FELINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76895,ZARZAL,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76895,ZARZAL,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76895,ZARZAL,ARO CENTRO TULUA,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,7
2026,2026,2,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,12
2026,2026,2,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,3
2026,2026,2,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76895,ZARZAL,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026,2,76895,ZARZAL,ARO CENTRO TULUA,FELINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,2,76895,ZARZAL,ARO CENTRO TULUA,FELINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,2,76895,ZARZAL,ARO CENTRO TULUA,FELINO,URBANO,SI,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026,2,76895,ZARZAL,ARO CENTRO TULUA,FELINO,URBANO,SI,VACUNADO,1 VISITA,CALLEJERO,1
2026,2026,3,76020,ALCALA,ARO NORTE CARTAGO,CANINO,RURAL,SI,VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026,3,76020,ALCALA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026,3,76020,ALCALA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026,3,76020,ALCALA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026,3,76020,ALCALA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,NO OBSERVABLE,1
2026,2026,3,76020,ALCALA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026,3,76020,ALCALA,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026,3,76020,ALCALA,ARO NORTE CARTAGO,FELINO,URBANO,SI,DESCONOCIDO,2 VISITAS,NO OBSERVABLE,2
2026,2026,3,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026,3,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026,3,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,2
2026,2026,3,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,2
2026,2026,3,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,CUMPLE,SIN CLASIFICAR,1
2026,2026,3,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,3,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026,3,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026,3,76036,ANDALUCIA,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026,3,76036,ANDALUCIA,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,RURAL,NO,VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,NO OBSERVABLE,1
2026,2026,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,URBANO,NO,NO VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,URBANO,NO,NO VACUNADO,CUMPLE,SIN CLASIFICAR,1
2026,2026,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,URBANO,SI,NO VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2026,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,OTRO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026,3,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026,3,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,2
2026,2026,3,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,RURAL,NO,NO VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026,3,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
