anio,fecha_visita,mes,codigo_dane,municipio,area_operativa,especie,categoria_visitas,seguimiento_3_visitas,estado_animal,numero_visita,dentro_10_dias,visitas
2026,2026-02-25,2,76248,EL CERRITO,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-02-25,2,76248,EL CERRITO,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,3
2026,2026-02-25,2,76248,EL CERRITO,ARO SUR CALI,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-02-25,2,76248,EL CERRITO,ARO SUR CALI,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,1
2026,2026-02-25,2,76275,FLORIDA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,2,SI,1
2026,2026-02-25,2,76275,FLORIDA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,PERDIDO O DESAPARECIDO,2,NO,1
2026,2026-02-25,2,76275,FLORIDA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-02-25,2,76275,FLORIDA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,SI,1
2026,2026-02-25,2,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,CUMPLE,PERDIDO O DESAPARECIDO,2,SI,1
2026,2026-02-25,2,76275,FLORIDA,ARO SUR CALI,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,SI,1
2026,2026-02-25,2,76318,GUACARI,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,NO,1
2026,2026-02-25,2,76318,GUACARI,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-02-25,2,76318,GUACARI,ARO SUR CALI,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,2,SI,1
2026,2026-02-25,2,76318,GUACARI,ARO SUR CALI,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,1
2026,2026-02-25,2,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1,SI,2
2026,2026-02-25,2,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-02-25,2,76563,PRADERA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,PERDIDO O DESAPARECIDO,2,SI,1
2026,2026-02-25,2,76563,PRADERA,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,2
2026,2026-02-25,2,76606,RESTREPO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,3
2026,2026-02-25,2,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-02-25,2,76869,VIJES,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,CON SIGNOS REPORTADOS,1,SI,1
2026,2026-02-25,2,76869,VIJES,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-02-25,2,76869,VIJES,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,CON SIGNOS REPORTADOS,1,SI,1
2026,2026-02-26,2,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1,NO,2
2026,2026-02-26,2,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,2,SI,1
2026,2026-02-26,2,76318,GUACARI,ARO SUR CALI,OTRO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-02-26,2,76318,GUACARI,ARO SUR CALI,OTRO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,SI,1
2026,2026-02-26,2,76400,LA UNION,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,1,SI,1
2026,2026-02-26,2,76497,OBANDO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,1,SI,1
2026,2026-02-26,2,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-02-26,2,76823,TORO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,2
2026,2026-02-26,2,76823,TORO,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-02-26,2,76823,TORO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,3,NO,1
2026,2026-02-26,2,76890,YOTOCO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,2
2026,2026-02-26,2,76890,YOTOCO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,3
2026,2026-02-27,2,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-02-27,2,76036,ANDALUCIA,ARO CENTRO TULUA,FELINO,3 O MÁS VISITAS,CUMPLE,SIN CLASIFICAR,2,SI,1
2026,2026-02-27,2,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-02-27,2,76041,ANSERMANUEVO,ARO NORTE CARTAGO,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-02-27,2,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,CON SIGNOS REPORTADOS,3,SI,1
2026,2026-02-27,2,76126,CALIMA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,4
2026,2026-02-27,2,76126,CALIMA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,3
2026,2026-02-27,2,76126,CALIMA,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-02-27,2,76243,EL AGUILA,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,3,SI,1
2026,2026-02-27,2,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,CALLEJERO,1,SI,1
2026,2026-02-27,2,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,NO OBSERVADO,3,NO,1
2026,2026-02-27,2,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,1,SI,1
2026,2026-02-27,2,76250,EL DOVIO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-02-27,2,76250,EL DOVIO,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1,SI,1
2026,2026-02-27,2,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1,NO,2
2026,2026-02-27,2,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,NO,2
2026,2026-02-27,2,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1,SI,1
2026,2026-02-27,2,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,3
2026,2026-02-27,2,76895,ZARZAL,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,CALLEJERO,1,SI,1
2026,2026-02-28,2,76823,TORO,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,SI,1
2026,2026-03-02,3,76020,ALCALA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,NO,1
2026,2026-03-02,3,76020,ALCALA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,SI,1
2026,2026-03-02,3,76020,ALCALA,ARO NORTE CARTAGO,FELINO,1 VISITA,1 VISITA,NO OBSERVADO,1,SI,1
2026,2026-03-02,3,76020,ALCALA,ARO NORTE CARTAGO,FELINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,SI,1
2026,2026-03-02,3,76036,ANDALUCIA,ARO CENTRO TULUA,FELINO,3 O MÁS VISITAS,CUMPLE,SIN CLASIFICAR,3,SI,1
2026,2026-03-02,3,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,2
2026,2026-03-02,3,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,3
2026,2026-03-02,3,76233,DAGUA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,3
2026,2026-03-02,3,76275,FLORIDA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,SI,1
2026,2026-03-02,3,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,CUMPLE,PERDIDO O DESAPARECIDO,3,SI,1
2026,2026-03-02,3,76400,LA UNION,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,2,SI,1
2026,2026-03-02,3,76497,OBANDO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,2,SI,1
2026,2026-03-02,3,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1,SI,1
2026,2026-03-02,3,76845,ULLOA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,1
2026,2026-03-03,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,2,SI,1
2026,2026-03-03,3,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,2,SI,1
2026,2026-03-03,3,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,2
2026,2026-03-03,3,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-03-03,3,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1,SI,1
2026,2026-03-03,3,76122,CAICEDONIA,ARO CENTRO TULUA,FELINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1,SI,1
2026,2026-03-03,3,76497,OBANDO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-03-03,3,76823,TORO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1,SI,1
2026,2026-03-03,3,76823,TORO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,1,SI,1
2026,2026-03-03,3,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1,SI,2
2026,2026-03-03,3,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-03-04,3,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1,SI,1
2026,2026-03-04,3,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,CALLEJERO,1,SI,1
2026,2026-03-04,3,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,2,SI,1
2026,2026-03-04,3,76248,EL CERRITO,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,1
2026,2026-03-04,3,76248,EL CERRITO,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-03-04,3,76248,EL CERRITO,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,1
2026,2026-03-04,3,76248,EL CERRITO,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,SI,1
2026,2026-03-04,3,76248,EL CERRITO,ARO SUR CALI,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,1
2026,2026-03-04,3,76275,FLORIDA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-03-04,3,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,CUMPLE,CALLEJERO,1,SI,1
2026,2026-03-04,3,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,CUMPLE,SIN CLASIFICAR,1,SI,1
2026,2026-03-04,3,76377,LA CUMBRE,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-03-04,3,76377,LA CUMBRE,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,3
2026,2026-03-04,3,76377,LA CUMBRE,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,1
2026,2026-03-04,3,76497,OBANDO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,NO,1
2026,2026-03-04,3,76497,OBANDO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,1
2026,2026-03-04,3,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,2
2026,2026-03-04,3,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,1
2026,2026-03-04,3,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,2,NO,1
2026,2026-03-04,3,76828,TRUJILLO,ARO CENTRO TULUA,OTRO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-03-05,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1,SI,1
2026,2026-03-05,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,3,NO,1
2026,2026-03-05,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1,SI,1
2026,2026-03-05,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,3,SI,1
2026,2026-03-05,3,76122,CAICEDONIA,ARO CENTRO TULUA,FELINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,2,SI,1
2026,2026-03-05,3,76126,CALIMA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,6
2026,2026-03-05,3,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,CALLEJERO,2,SI,1
2026,2026-03-05,3,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,3,SI,1
2026,2026-03-05,3,76306,GINEBRA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,1
2026,2026-03-05,3,76306,GINEBRA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-03-05,3,76306,GINEBRA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,NO,1
2026,2026-03-05,3,76306,GINEBRA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-03-05,3,76306,GINEBRA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,2
2026,2026-03-05,3,76306,GINEBRA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,SI,1
2026,2026-03-05,3,76306,GINEBRA,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-03-05,3,76306,GINEBRA,ARO SUR CALI,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,NO,1
2026,2026-03-05,3,76306,GINEBRA,ARO SUR CALI,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,1
2026,2026-03-05,3,76306,GINEBRA,ARO SUR CALI,OTRO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,1
2026,2026-03-05,3,76497,OBANDO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,3,SI,1
2026,2026-03-05,3,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1,NO,1
2026,2026-03-05,3,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,NO,4
2026,2026-03-05,3,76606,RESTREPO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-03-05,3,76606,RESTREPO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-03-05,3,76606,RESTREPO,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,3
2026,2026-03-05,3,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,NO,1
2026,2026-03-05,3,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-03-05,3,76828,TRUJILLO,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-03-06,3,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,3,NO,1
2026,2026-03-06,3,76113,BUGALAGRANDE,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,1
2026,2026-03-06,3,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,2,SI,1
2026,2026-03-06,3,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,CALLEJERO,3,NO,1
2026,2026-03-06,3,76250,EL DOVIO,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,2,SI,1
2026,2026-03-06,3,76275,FLORIDA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-03-06,3,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,CUMPLE,CALLEJERO,2,SI,1
2026,2026-03-06,3,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,CUMPLE,SIN CLASIFICAR,2,SI,1
2026,2026-03-06,3,76400,LA UNION,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,3,SI,1
2026,2026-03-06,3,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,2,NO,2
2026,2026-03-06,3,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,2
2026,2026-03-06,3,76563,PRADERA,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-03-06,3,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,3,NO,1
2026,2026-03-06,3,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1,SI,1
2026,2026-03-06,3,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,NO,1
2026,2026-03-06,3,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1,SI,1
2026,2026-03-06,3,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-03-06,3,76736,SEVILLA,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,CALLEJERO,1,SI,1
2026,2026-03-06,3,76823,TORO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,2,SI,1
2026,2026-03-06,3,76823,TORO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,2,SI,1
2026,2026-03-06,3,76890,YOTOCO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-03-06,3,76890,YOTOCO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,2
2026,2026-03-06,3,76895,ZARZAL,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,CALLEJERO,1,SI,1
2026,2026-03-06,3,76895,ZARZAL,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-03-09,3,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-03-09,3,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,3 O MÁS VISITAS,CUMPLE,SIN CLASIFICAR,1,SI,1
2026,2026-03-09,3,76036,ANDALUCIA,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,CALLEJERO,1,SI,1
2026,2026-03-09,3,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1,NO,2
2026,2026-03-09,3,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,CALLEJERO,1,SI,1
2026,2026-03-09,3,76275,FLORIDA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,CALLEJERO,1,SI,1
2026,2026-03-09,3,76275,FLORIDA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,SI,1
2026,2026-03-09,3,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,CUMPLE,CALLEJERO,3,SI,1
2026,2026-03-09,3,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,CUMPLE,SIN CLASIFICAR,3,SI,1
2026,2026-03-09,3,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1,SI,1
2026,2026-03-09,3,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,3 O MÁS VISITAS,CUMPLE,CON SIGNOS REPORTADOS,1,SI,1
2026,2026-03-09,3,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,3 O MÁS VISITAS,CUMPLE,SIN CLASIFICAR,1,SI,1
2026,2026-03-09,3,76823,TORO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,3,SI,1
2026,2026-03-09,3,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1,NO,1
2026,2026-03-10,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,2,SI,1
2026,2026-03-10,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,SIN CLASIFICAR,1,SI,1
2026,2026-03-10,3,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,2,NO,2
2026,2026-03-10,3,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,2
2026,2026-03-10,3,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-03-10,3,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,NO,1
2026,2026-03-10,3,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,2,SI,1
2026,2026-03-10,3,76890,YOTOCO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1,SI,1
2026,2026-03-10,3,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,SI,1
2026,2026-03-10,3,76895,ZARZAL,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,1
2026,2026-03-10,3,76895,ZARZAL,ARO CENTRO TULUA,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1,SI,2
2026,2026-03-11,3,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,3 O MÁS VISITAS,CUMPLE,SIN CLASIFICAR,2,SI,1
2026,2026-03-11,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1,NO,1
