anio,fecha_agresion,fecha_primera_visita,mes,codigo_dane,municipio,area_operativa,especie,sector,provocado,condicion_vacunacion,seguimiento_3_visitas,estado_animal,eventos
2026,2026-03-24,2026-04-01,3,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,2
2026,2026-03-24,2026-04-01,3,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-24,2026-04-01,3,76895,ZARZAL,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-24,2026-04-06,3,76869,VIJES,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,2 VISITAS,PERDIDO O DESAPARECIDO,1
2026,2026-03-24,2026-04-08,3,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-03-24,2026-04-09,3,76248,EL CERRITO,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-24,2026-04-09,3,76248,EL CERRITO,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-24,2026-04-10,3,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-03-24,2026-04-10,3,76377,LA CUMBRE,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-24,2026-05-12,3,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-25,2026-03-30,3,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-25,2026-04-01,3,76400,LA UNION,ARO NORTE CARTAGO,FELINO,URBANO,SI,DESCONOCIDO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2026-03-25,2026-04-06,3,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,URBANO,SI,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-03-25,2026-04-07,3,76113,BUGALAGRANDE,ARO CENTRO TULUA,FELINO,URBANO,NO,NO VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-03-25,2026-04-08,3,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2026-03-25,2026-04-08,3,76736,SEVILLA,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-25,2026-04-15,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,NO OBSERVABLE,1
2026,2026-03-25,2026-04-15,3,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026-03-25,2026-04-30,3,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026-03-25,2026-05-12,3,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-26,2026-04-06,3,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-03-26,2026-04-06,3,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-03-26,2026-04-06,3,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-03-26,2026-04-06,3,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-26,2026-04-07,3,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-03-26,2026-04-08,3,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-03-26,2026-04-08,3,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-03-26,2026-05-11,3,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-27,2026-04-07,3,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-03-27,2026-04-07,3,76895,ZARZAL,ARO CENTRO TULUA,OTRO,RURAL,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026-03-27,2026-04-08,3,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-27,2026-04-08,3,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-03-27,2026-04-09,3,76890,YOTOCO,ARO CENTRO TULUA,FELINO,RURAL,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-27,2026-04-10,3,76377,LA CUMBRE,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-27,2026-04-14,3,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,RURAL,NO,NO VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-03-27,2026-04-28,3,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-28,2026-03-26,3,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-03-28,2026-03-31,3,76036,ANDALUCIA,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-28,2026-04-07,3,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-03-28,2026-04-08,3,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-28,2026-04-08,3,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-03-28,2026-04-08,3,76736,SEVILLA,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-03-28,2026-04-08,3,76736,SEVILLA,ARO CENTRO TULUA,FELINO,URBANO,NO,VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-03-28,2026-04-09,3,76890,YOTOCO,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-28,2026-04-09,3,76890,YOTOCO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-28,2026-04-09,3,76890,YOTOCO,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-28,2026-04-10,3,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-03-28,2026-04-20,3,76233,DAGUA,ARO SUR CALI,FELINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-28,2026-04-20,3,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-28,2026-04-28,3,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-29,2026-03-30,3,76400,LA UNION,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026-03-29,2026-04-01,3,76400,LA UNION,ARO NORTE CARTAGO,FELINO,URBANO,SI,VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2026-03-29,2026-04-06,3,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026-03-29,2026-04-08,3,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-29,2026-04-10,3,76869,VIJES,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CON SIGNOS REPORTADOS,1
2026,2026-03-29,2026-04-10,3,76869,VIJES,ARO SUR CALI,FELINO,URBANO,NO,VACUNADO,1 VISITA,CON SIGNOS REPORTADOS,1
2026,2026-03-29,2026-04-16,3,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-29,2026-04-17,3,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-29,2026-04-17,3,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,SI,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-29,2026-04-20,3,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-29,2026-04-20,3,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-29,2026-04-20,3,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-29,2026-04-23,3,76100,BOLIVAR,ARO CENTRO TULUA,FELINO,RURAL,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-29,2026-04-28,3,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-30,2026-04-06,3,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-03-30,2026-04-06,3,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,NO OBSERVABLE,1
2026,2026-03-30,2026-04-06,3,76243,EL AGUILA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-03-30,2026-04-07,3,76895,ZARZAL,ARO CENTRO TULUA,FELINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-30,2026-04-09,3,76890,YOTOCO,ARO CENTRO TULUA,CANINO,RURAL,SI,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-30,2026-04-10,3,76845,ULLOA,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026-03-30,2026-04-16,3,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,NO,VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-03-30,2026-04-20,3,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-30,2026-04-20,3,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-31,2026-04-06,3,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,URBANO,SI,NO VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2026-03-31,2026-04-08,3,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,2
2026,2026-03-31,2026-04-08,3,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-31,2026-04-08,3,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,RURAL,NO,VACUNADO,1 VISITA,MUERTO,1
2026,2026-03-31,2026-04-08,3,76606,RESTREPO,ARO CENTRO TULUA,FELINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-31,2026-04-09,3,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-31,2026-04-10,3,76869,VIJES,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,CON SIGNOS REPORTADOS,1
2026,2026-03-31,2026-04-13,3,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-03-31,2026-04-20,3,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-03-31,2026-04-20,3,76275,FLORIDA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026-03-31,2026-04-28,3,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-03-31,2026-04-28,3,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,1 VISITA,CON SIGNOS REPORTADOS,1
2026,2026-04-01,2026-04-06,4,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,RURAL,SI,NO VACUNADO,CUMPLE,CON SIGNOS REPORTADOS,1
2026,2026-04-01,2026-04-06,4,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,URBANO,SI,NO VACUNADO,CUMPLE,OBSERVADO SANO,1
2026,2026-04-01,2026-04-07,4,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,URBANO,SI,NO VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-04-01,2026-04-08,4,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-01,2026-04-08,4,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-01,2026-04-08,4,76400,LA UNION,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-01,2026-04-10,4,76377,LA CUMBRE,ARO SUR CALI,CANINO,RURAL,SI,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-01,2026-04-10,4,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026-04-01,2026-04-10,4,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,SI,DESCONOCIDO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026-04-01,2026-04-13,4,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,2
2026,2026-04-01,2026-04-15,4,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-01,2026-04-15,4,76736,SEVILLA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026-04-01,2026-04-20,4,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,VACUNADO,1 VISITA,CON SIGNOS REPORTADOS,1
2026,2026-04-01,2026-04-20,4,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-04-01,2026-04-29,4,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-01,2026-04-29,4,76563,PRADERA,ARO SUR CALI,FELINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-02,2026-04-08,4,76126,CALIMA,ARO CENTRO TULUA,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-02,2026-04-08,4,76606,RESTREPO,ARO CENTRO TULUA,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-02,2026-04-08,4,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-02,2026-04-08,4,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,2
2026,2026-04-02,2026-04-11,4,76869,VIJES,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,2 VISITAS,CON SIGNOS REPORTADOS,1
2026,2026-04-02,2026-04-15,4,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,CALLEJERO,2
2026,2026-04-02,2026-04-17,4,76377,LA CUMBRE,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-02,2026-04-20,4,76275,FLORIDA,ARO SUR CALI,CANINO,RURAL,SI,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-02,2026-05-14,4,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-03,2026-04-06,4,76243,EL AGUILA,ARO NORTE CARTAGO,CANINO,RURAL,SI,VACUNADO,CUMPLE,OBSERVADO SANO,1
2026,2026-04-03,2026-04-06,4,76828,TRUJILLO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-03,2026-04-08,4,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,RURAL,SI,VACUNADO,CUMPLE,OBSERVADO SANO,1
2026,2026-04-03,2026-04-08,4,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-03,2026-04-08,4,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-03,2026-04-08,4,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,SI,VACUNADO,1 VISITA,OBSERVADO SANO,1
2026,2026-04-03,2026-04-09,4,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,OBSERVADO SANO,1
2026,2026-04-03,2026-04-10,4,76895,ZARZAL,ARO CENTRO TULUA,FELINO,URBANO,SI,NO VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-04-03,2026-04-13,4,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-04-03,2026-04-14,4,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-03,2026-04-17,4,76377,LA CUMBRE,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-03,2026-04-20,4,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-03,2026-04-20,4,76233,DAGUA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-04,2026-04-06,4,76100,BOLIVAR,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-04,2026-04-06,4,76243,EL AGUILA,ARO NORTE CARTAGO,CANINO,RURAL,NO,NO VACUNADO,CUMPLE,OBSERVADO SANO,1
2026,2026-04-04,2026-04-06,4,76243,EL AGUILA,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-04-04,2026-04-08,4,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026-04-04,2026-04-08,4,76606,RESTREPO,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-04,2026-04-08,4,76606,RESTREPO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-04,2026-04-08,4,76823,TORO,ARO NORTE CARTAGO,CANINO,URBANO,SI,NO VACUNADO,1 VISITA,NO OBSERVABLE,1
2026,2026-04-04,2026-04-13,4,76020,ALCALA,ARO NORTE CARTAGO,CANINO,URBANO,SI,DESCONOCIDO,2 VISITAS,NO OBSERVADO,1
2026,2026-04-04,2026-04-13,4,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVABLE,1
2026,2026-04-04,2026-04-20,4,76275,FLORIDA,ARO SUR CALI,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-04,2026-04-27,4,76233,DAGUA,ARO SUR CALI,FELINO,RURAL,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-04,2026-04-29,4,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-04,2026-05-26,4,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-05,2026-03-24,4,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026-04-05,2026-04-06,4,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-04-05,2026-04-06,4,76041,ANSERMANUEVO,ARO NORTE CARTAGO,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-04-05,2026-04-06,4,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,RURAL,NO,NO VACUNADO,2 VISITAS,OBSERVADO SANO,1
2026,2026-04-05,2026-04-08,4,76306,GINEBRA,ARO SUR CALI,CANINO,URBANO,NO,NO VACUNADO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-04-05,2026-04-08,4,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,NO OBSERVADO,1
2026,2026-04-05,2026-04-09,4,76497,OBANDO,ARO NORTE CARTAGO,FELINO,RURAL,SI,DESCONOCIDO,CUMPLE,OBSERVADO SANO,1
2026,2026-04-05,2026-04-09,4,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-05,2026-04-10,4,76895,ZARZAL,ARO CENTRO TULUA,CANINO,RURAL,NO,NO VACUNADO,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,SIN CLASIFICAR,1
2026,2026-04-05,2026-04-14,4,76318,GUACARI,ARO SUR CALI,CANINO,RURAL,NO,DESCONOCIDO,1 VISITA,OBSERVADO SANO,1
2026,2026-04-05,2026-04-15,4,76306,GINEBRA,ARO SUR CALI,CANINO,RURAL,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-05,2026-04-15,4,76895,ZARZAL,ARO CENTRO TULUA,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,CALLEJERO,1
2026,2026-04-05,2026-04-17,4,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-05,2026-04-27,4,76233,DAGUA,ARO SUR CALI,CANINO,URBANO,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-05,2026-04-29,4,76563,PRADERA,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-06,2026-04-08,4,76126,CALIMA,ARO CENTRO TULUA,CANINO,RURAL,NO,VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-06,2026-04-09,4,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,NO,NO VACUNADO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-06,2026-04-09,4,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,URBANO,SI,NO VACUNADO,2 VISITAS,NO OBSERVABLE,1
2026,2026-04-06,2026-04-09,4,76248,EL CERRITO,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
2026,2026-04-06,2026-04-10,4,76895,ZARZAL,ARO CENTRO TULUA,FELINO,URBANO,NO,DESCONOCIDO,1 VISITA,SIN CLASIFICAR,1
2026,2026-04-06,2026-04-14,4,76275,FLORIDA,ARO SUR CALI,CANINO,RURAL,SI,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-06,2026-04-14,4,76318,GUACARI,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-04-06,2026-04-17,4,76248,EL CERRITO,ARO SUR CALI,CANINO,URBANO,NO,DESCONOCIDO,2 VISITAS,SIN CLASIFICAR,1
