anio,fecha_apertura,fecha_agresion,mes,codigo_dane,municipio,area_operativa,especie,categoria_visitas,seguimiento_3_visitas,estado_animal,eventos
2026,2026-06-10,2026-06-07,6,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1
2026,2026-06-10,2026-06-08,6,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-10,2026-06-08,6,76233,DAGUA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-10,2026-06-08,6,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,1
2026,2026-06-10,2026-06-08,6,76275,FLORIDA,ARO SUR CALI,CANINO,3 O MÁS VISITAS,CUMPLE,SIN CLASIFICAR,1
2026,2026-06-10,2026-06-08,6,76275,FLORIDA,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-10,2026-06-09,6,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,1
2026,2026-06-10,2026-06-20,6,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1
2026,2026-06-11,2026-05-15,6,76736,SEVILLA,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-11,2026-05-18,6,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-11,2026-05-20,6,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-11,2026-05-24,6,76250,EL DOVIO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-11,2026-06-01,6,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-11,2026-06-03,6,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-11,2026-06-03,6,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-11,2026-06-03,6,76670,SAN PEDRO,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-11,2026-06-04,6,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2026-06-11,2026-06-04,6,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-11,2026-06-04,6,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-11,2026-06-05,6,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-11,2026-06-06,6,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-11,2026-06-06,6,76122,CAICEDONIA,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-11,2026-06-08,6,76126,CALIMA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-11,2026-06-09,6,76126,CALIMA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,2
2026,2026-06-11,2026-06-09,6,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-11,2026-06-10,6,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-11,2026-06-11,6,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1
2026,2026-06-11,2026-06-14,6,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-12,2026-05-27,6,76823,TORO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1
2026,2026-06-12,2026-06-02,6,76890,YOTOCO,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-12,2026-06-04,6,76890,YOTOCO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-12,2026-06-06,6,76823,TORO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1
2026,2026-06-12,2026-06-06,6,76890,YOTOCO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,2
2026,2026-06-12,2026-06-09,6,76823,TORO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1
2026,2026-06-12,2026-06-10,6,76275,FLORIDA,ARO SUR CALI,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-12,2026-06-11,6,76275,FLORIDA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-15,2026-06-15,6,76606,RESTREPO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-15,2026-06-15,6,76606,RESTREPO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1
2026,2026-06-16,,6,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-16,2026-05-24,6,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1
2026,2026-06-16,2026-06-05,6,76020,ALCALA,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,NO OBSERVADO,1
2026,2026-06-16,2026-06-07,6,76020,ALCALA,ARO NORTE CARTAGO,FELINO,2 VISITAS,2 VISITAS,NO OBSERVABLE,1
2026,2026-06-16,2026-06-10,6,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-16,2026-06-10,6,76497,OBANDO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-16,2026-06-11,6,76020,ALCALA,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1
2026,2026-06-16,2026-06-15,6,76100,BOLIVAR,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-16,2026-06-15,6,76845,ULLOA,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1
2026,2026-06-16,2026-06-16,6,76606,RESTREPO,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-17,2026-05-28,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-17,2026-05-31,6,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-17,2026-06-01,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-17,2026-06-02,6,76318,GUACARI,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-17,2026-06-05,6,76318,GUACARI,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-17,2026-06-07,6,76243,EL AGUILA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1
2026,2026-06-17,2026-06-09,6,76243,EL AGUILA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1
2026,2026-06-17,2026-06-09,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-17,2026-06-10,6,76233,DAGUA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-17,2026-06-11,6,76233,DAGUA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-17,2026-06-13,6,76275,FLORIDA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-17,2026-06-13,6,76403,LA VICTORIA,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,1
2026,2026-06-17,2026-06-13,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-17,2026-06-14,6,76233,DAGUA,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-17,2026-06-14,6,76275,FLORIDA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-17,2026-06-14,6,76275,FLORIDA,ARO SUR CALI,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-17,2026-06-22,6,76823,TORO,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,NO OBSERVADO,1
2026,2026-06-18,2026-05-25,6,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1
2026,2026-06-18,2026-05-29,6,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-18,2026-05-31,6,76377,LA CUMBRE,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-18,2026-06-03,6,76377,LA CUMBRE,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-18,2026-06-03,6,76895,ZARZAL,ARO CENTRO TULUA,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-18,2026-06-07,6,76606,RESTREPO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-18,2026-06-08,6,76606,RESTREPO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1
2026,2026-06-18,2026-06-08,6,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-18,2026-06-11,6,76895,ZARZAL,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-18,2026-06-12,6,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-18,2026-06-12,6,76122,CAICEDONIA,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,OBSERVADO SANO,2
2026,2026-06-18,2026-06-13,6,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-18,2026-06-13,6,76122,CAICEDONIA,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-18,2026-06-13,6,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-18,2026-06-13,6,76895,ZARZAL,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-18,2026-06-14,6,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-18,2026-06-14,6,76100,BOLIVAR,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-18,2026-06-15,6,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-18,2026-06-15,6,76895,ZARZAL,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-18,2026-06-15,6,76895,ZARZAL,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-18,2026-06-17,6,76670,SAN PEDRO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-19,2026-05-10,6,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-19,2026-05-22,6,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-19,2026-05-25,6,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-19,2026-05-27,6,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-19,2026-05-28,6,76036,ANDALUCIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-19,2026-05-30,6,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-19,2026-05-31,6,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-19,2026-05-31,6,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-19,2026-06-02,6,76248,EL CERRITO,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-19,2026-06-04,6,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-19,2026-06-05,6,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-19,2026-06-07,6,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-19,2026-06-07,6,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-19,2026-06-09,6,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-19,2026-06-10,6,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-19,2026-06-12,6,76248,EL CERRITO,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-19,2026-06-12,6,76823,TORO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1
2026,2026-06-19,2026-06-13,6,76248,EL CERRITO,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-19,2026-06-15,6,76248,EL CERRITO,ARO SUR CALI,CANINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-19,2026-06-17,6,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,1
2026,2026-06-19,2026-06-19,6,76248,EL CERRITO,ARO SUR CALI,FELINO,2 VISITAS,2 VISITAS,SIN CLASIFICAR,1
2026,2026-06-20,2026-06-18,6,76246,EL CAIRO,ARO NORTE CARTAGO,FELINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2026-06-20,2026-06-19,6,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,NO OBSERVADO,1
2026,2026-06-20,2026-06-19,6,76246,EL CAIRO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,1
2026,2026-06-22,2026-01-17,6,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-22,2026-02-12,6,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-22,2026-05-17,6,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,1 VISITA,1 VISITA,NO OBSERVADO,1
2026,2026-06-22,2026-05-21,6,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1
2026,2026-06-22,2026-05-22,6,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1
2026,2026-06-22,2026-05-27,6,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1
2026,2026-06-22,2026-05-28,6,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-22,2026-05-30,6,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1
2026,2026-06-22,2026-06-01,6,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1
2026,2026-06-22,2026-06-02,6,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1
2026,2026-06-22,2026-06-02,6,76622,ROLDANILLO,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1
2026,2026-06-22,2026-06-03,6,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1
2026,2026-06-22,2026-06-03,6,76622,ROLDANILLO,ARO NORTE CARTAGO,OTRO,1 VISITA,1 VISITA,NO OBSERVADO,1
2026,2026-06-22,2026-06-04,6,76863,VERSALLES,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVADO,1
2026,2026-06-22,2026-06-06,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-22,2026-06-08,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-22,2026-06-08,6,76563,PRADERA,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-22,2026-06-09,6,76020,ALCALA,ARO NORTE CARTAGO,FELINO,2 VISITAS,2 VISITAS,PERDIDO O DESAPARECIDO,1
2026,2026-06-22,2026-06-11,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-22,2026-06-14,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-22,2026-06-21,6,76054,ARGELIA,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,NO OBSERVADO,1
2026,2026-06-22,2026-06-21,6,76243,EL AGUILA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1
2026,2026-06-22,2026-06-24,6,76622,ROLDANILLO,ARO NORTE CARTAGO,FELINO,1 VISITA,1 VISITA,NO OBSERVABLE,1
2026,2026-06-23,2026-05-20,6,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-23,2026-06-15,6,76113,BUGALAGRANDE,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-23,2026-06-19,6,76122,CAICEDONIA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-24,2026-05-03,6,76306,GINEBRA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-24,2026-05-08,6,76248,EL CERRITO,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-24,2026-06-02,6,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-24,2026-06-04,6,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-24,2026-06-11,6,76126,CALIMA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-24,2026-06-11,6,76306,GINEBRA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-24,2026-06-12,6,76126,CALIMA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-24,2026-06-13,6,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-24,2026-06-14,6,76126,CALIMA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-24,2026-06-15,6,76020,ALCALA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-24,2026-06-15,6,76126,CALIMA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-24,2026-06-15,6,76890,YOTOCO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-24,2026-06-16,6,76126,CALIMA,ARO CENTRO TULUA,FELINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-24,2026-06-16,6,76248,EL CERRITO,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-24,2026-06-17,6,76126,CALIMA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-24,2026-06-18,6,76020,ALCALA,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1
2026,2026-06-24,2026-06-19,6,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-24,2026-06-20,6,76020,ALCALA,ARO NORTE CARTAGO,CANINO,1 VISITA,1 VISITA,NO OBSERVABLE,1
2026,2026-06-24,2026-06-20,6,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,3 VISITAS FUERA DE 10 DÍAS O CON INCONSISTENCIA,OBSERVADO SANO,1
2026,2026-06-24,2026-06-20,6,76126,CALIMA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-24,2026-06-20,6,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,2
2026,2026-06-24,2026-06-20,6,76306,GINEBRA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-24,2026-06-20,6,76845,ULLOA,ARO NORTE CARTAGO,CANINO,2 VISITAS,2 VISITAS,OBSERVADO SANO,1
2026,2026-06-24,2026-06-21,6,76306,GINEBRA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-24,2026-06-21,6,76306,GINEBRA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-24,2026-06-22,6,76041,ANSERMANUEVO,ARO NORTE CARTAGO,CANINO,3 O MÁS VISITAS,CUMPLE,OBSERVADO SANO,1
2026,2026-06-24,2026-06-23,6,76233,DAGUA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-24,2026-06-23,6,76248,EL CERRITO,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-25,2026-05-25,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,2
2026,2026-06-25,2026-05-25,6,76563,PRADERA,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-25,2026-05-26,6,76318,GUACARI,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-25,2026-05-26,6,76318,GUACARI,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-25,2026-05-26,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-25,2026-05-26,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,SIN CLASIFICAR,1
2026,2026-06-25,2026-05-28,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-25,2026-05-31,6,76318,GUACARI,ARO SUR CALI,FELINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-25,2026-05-31,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-25,2026-06-01,6,76563,PRADERA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-25,2026-06-02,6,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-25,2026-06-05,6,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-25,2026-06-08,6,76616,RIOFRIO,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-25,2026-06-12,6,76318,GUACARI,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
2026,2026-06-25,2026-06-12,6,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CALLEJERO,1
2026,2026-06-25,2026-06-13,6,76250,EL DOVIO,ARO NORTE CARTAGO,FELINO,1 VISITA,1 VISITA,OBSERVADO SANO,1
2026,2026-06-25,2026-06-14,6,76736,SEVILLA,ARO CENTRO TULUA,CANINO,1 VISITA,1 VISITA,CON SIGNOS REPORTADOS,1
2026,2026-06-25,2026-06-15,6,76275,FLORIDA,ARO SUR CALI,CANINO,1 VISITA,1 VISITA,PERDIDO O DESAPARECIDO,1
