No.;CODIGO_ANTERIOR;CODIGO_SISTEMA;Latitud_X;Longitud_Y;MUNICIPIO;TIPO;CODIGO IVC2;CODIGO MUESTREO;CODIGO_AT;ID_SSPD;TIPO_SISTEMA_TRATAMIENTO;TIPO_SISTEMA_TRATAMIENTO_AGRUPADO;ALGUN_TIPO_TRATAMIENTO;LOCALIDADES ABASTECIDAS;NUMERO_LOCALIDADES;ARO;Persona Prestadora;Forma_organizativa;Registrados_SSPD;SIVICAP_Registrados_SSPD;SUSCRIPTORES;POBLACION;Ultimo_IRCA_reportado;Nivel_Riesgo_ultimo_IRCA;Fecha_Ultimo_IRCA_reportado;Punto_Toma_Ultimo_IRCA;IRCA_2020;Nivel_de_Riesgo_2020;Fecha_Ultimo_IRCA_2020;Punto_Muestreo_2020;IRCA_2021;Nivel_de_Riesgo_2021;Fecha_Ultimo_IRCA_2021;Punto_Muestreo_2021;IRCA_2022;Nivel_de_Riesgo_2022;Fecha_Ultimo_IRCA_2022;Punto_Muestreo_2022;IRCA_2023;Nivel_de_Riesgo_2023;Fecha_Ultimo_IRCA_2023;Punto_Muestreo_2023;IRCA_2024;Nivel_de_Riesgo_2024;Fecha_Ultimo_IRCA_2024;Punto_Muestreo_2024;IRCA_2025;Nivel_de_Riesgo_2025;Fecha_Ultimo_IRCA_2025;Punto_Muestreo_2025;IRCA_2026;Nivel_de_Riesgo_2026;Fecha_Ultimo_IRCA_2026;Punto_Toma_2026;IRCA_Promedio;Img_bocatoma;Nivel de Riesgo_2020;Fecha ultimo IRCA_2020;Nivel de Riesgo_2021;Fecha ultimo IRCA_2021;Nivel de Riesgo_2022;Fecha ultimo IRCA_2022;Nivel de Riesgo_2023;FECHA_IRCA_2023;Fecha_IRCA_2024;Nivel_Riesgo_2025;Punto_Toma_2025
165;115853;2853;3.569969;-76.714136;DAGUA;DISPERSA;115853;115435;115422;;NINGUNO;Ninguno;No;EL AGUACATE;1;SUR CALI;ASOCIACION DE SUSCRIPTORES DEL ACUEDUCTO COMUNAL VEREDA EL AGUACATE - ASUAGUACATE;AUTOGESTION;;;62;248;62.02;;21/04/2026;Grifo;63.58;ALTO;08/06/2020;Sin Dato;;;;Sin Dato;67.15;ALTO;25/10/2022;Sin Dato;78.01;ALTO;20/09/2023;Sin Dato;57.55;ALTO;27/08/2024;Grifo;86.61;INVIABLE SANITARIAMENTE;14/07/2025;Grifo;62.02;ALTO;21/04/2026;Grifo;69.15;;ALTO;08/06/2020;;;ALTO;25/10/2022;ALTO;20/09/2023;27/08/2024;INVIABLE SANITARIAMENTE;Grifo
190;111037;358;3.583917;-76.709056;DAGUA;CENTRO POBLADO;111037;108614;109773;;SOLO DESINFECCION;Solo desinfección;No;EL CHILCAL;1;SUR CALI;ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LA VEREDA EL CHILCAL;AUTOGESTION;;;246;984;94.57;;21/04/2026;Grifo;45.32;ALTO;16/12/2020;Sin Dato;0.00;SIN RIESGO;05/10/2021;Sin Dato;17.75;MEDIO;27/07/2022;Sin Dato;0.00;SIN RIESGO;22/03/2023;Sin Dato;0.00;SIN RIESGO;10/10/2024;Grifo;0.00;SIN RIESGO;09/06/2025;Grifo;94.57;INVIABLE SANITARIAMENTE;21/04/2026;Grifo;22.52;;ALTO;16/12/2020;SIN RIESGO;05/10/2021;MEDIO;27/07/2022;SIN RIESGO;22/03/2023;10/10/2024;SIN RIESGO;Grifo
151;121969;342;3.661464;-76.712811;DAGUA;DISPERSA;121969;117423;114227;;NINGUNO;Ninguno;No;EL COGOLLO;1;SUR CALI;ACUEDUCTO COMUNITARIO EL COGOLLO-ACUECOGOLLO;AUTOGESTION;;;36;80;57.55;;18/03/2026;Grifo;57.14;ALTO;31/08/2020;Sin Dato;;;;Sin Dato;78.01;ALTO;27/04/2022;Sin Dato;56.74;ALTO;29/08/2023;Sin Dato;58.39;ALTO;10/10/2024;Grifo;64.00;ALTO;20/08/2025;Grifo;57.55;ALTO;18/03/2026;Grifo;61.97;;ALTO;31/08/2020;;;ALTO;27/04/2022;ALTO;29/08/2023;10/10/2024;ALTO;Grifo
208;35014;147;3.599694;-76.646250;DAGUA;CENTRO POBLADO;35014;32763;122085;22189;SOLO DESINFECCION;Solo desinfección;No;EL PALMAR , LA VIBORA;2;SUR CALI;EMPRESA COMUNITARIA DE ACUEDUCTO RURAL EL PALMAR SECTOR LA VIBORA;EMPRESA DE SERVICIOS PUPLICOS;;;163;652;0.00;SIN RIESGO;24/02/2026;Grifo;0.00;SIN RIESGO;21/12/2020;Sin Dato;0.00;SIN RIESGO;09/02/2021;Sin Dato;0.00;SIN RIESGO;30/11/2022;Sin Dato;0.00;SIN RIESGO;25/01/2023;Sin Dato;0.00;SIN RIESGO;18/09/2024;Grifo;0.00;SIN RIESGO;01/09/2025;Grifo;0.00;SIN RIESGO;24/02/2026;Grifo;0.00;;SIN RIESGO;21/12/2020;SIN RIESGO;09/02/2021;SIN RIESGO;30/11/2022;SIN RIESGO;25/01/2023;18/09/2024;SIN RIESGO;Grifo
209;113450;148;3.603083;-76.646472;DAGUA;CENTRO POBLADO;113450;32762;118470;22189;SOLO DESINFECCION;Solo desinfección;No;EL PALMAR , LA VIRGEN;2;SUR CALI;EMPRESA COMUNITARIA DE ACUEDUCTO RURAL EL PALMAR SECTOR LA VIRGEN;EMPRESA DE SERVICIOS PUPLICOS;;;280;980;0.00;SIN RIESGO;24/02/2026;Grifo;0.00;SIN RIESGO;21/12/2020;Sin Dato;0.00;SIN RIESGO;09/02/2021;Sin Dato;7.36;BAJO;30/11/2022;Sin Dato;0.00;SIN RIESGO;25/01/2023;Sin Dato;0.00;SIN RIESGO;18/09/2024;Grifo;0.00;SIN RIESGO;01/09/2025;Grifo;0.00;SIN RIESGO;24/02/2026;Grifo;1.05;;SIN RIESGO;21/12/2020;SIN RIESGO;09/02/2021;BAJO;30/11/2022;SIN RIESGO;25/01/2023;18/09/2024;SIN RIESGO;Grifo
169;29761;2899;3.577822;-76.628611;DAGUA;CENTRO POBLADO;29761;50562;110072;2493;SOLO DESINFECCION;Solo desinfección;No;EL VERGEL;1;SUR CALI;ASOCIACION DE SUSCRIPTORES DEL SERVICIO DE AGUA EL VERGEL - AUVA E.S.P.;EMPRESA DE SERVICIOS PUPLICOS;;;197;1125;0.00;SIN RIESGO;07/04/2026;Grifo;8.89;BAJO;21/12/2020;Sin Dato;;;;Sin Dato;7.36;BAJO;30/11/2022;Sin Dato;0.00;SIN RIESGO;25/05/2023;Sin Dato;0.00;SIN RIESGO;11/12/2024;Grifo;0.00;SIN RIESGO;07/10/2025;Grifo;0.00;SIN RIESGO;07/04/2026;Grifo;2.71;;BAJO;21/12/2020;;;BAJO;30/11/2022;SIN RIESGO;25/05/2023;11/12/2024;SIN RIESGO;Grifo
188;35016;3427;3.594939;-76.662417;DAGUA;DISPERSA;35016;32767;117825;39252;SOLO DESINFECCION;Solo desinfección;No;JIGUALES;1;SUR CALI;ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA DE ACUEDUCTO DE JIGUALES, ACUAJI;EMPRESA DE SERVICIOS PUPLICOS;;;368;1472;32.56;;21/04/2026;Grifo;0.00;SIN RIESGO;18/03/2020;Sin Dato;0.00;SIN RIESGO;23/08/2021;Sin Dato;25.15;MEDIO;25/10/2022;Sin Dato;24.56;MEDIO;28/03/2023;Sin Dato;0.00;SIN RIESGO;27/08/2024;Grifo;21.58;MEDIO;17/09/2025;Grifo;32.56;MEDIO;21/04/2026;Grifo;14.84;;SIN RIESGO;18/03/2020;SIN RIESGO;23/08/2021;MEDIO;25/10/2022;MEDIO;28/03/2023;27/08/2024;MEDIO;Grifo
216;39037;3421;3.521111;-76.674917;DAGUA;DISPERSA;39037;103433;125073;;SOLO DESINFECCION;Solo desinfección;No;JORDAN;1;SUR CALI;JUNTA ADMINISTRADORA DE AGUAS, VEREDA EL JORDAN, DAGUA - ACUASALUD E.S.P.;AUTOGESTION;;;160;640;0.00;SIN RIESGO;05/05/2026;Grifo;79.14;ALTO;07/12/2020;Sin Dato;86.61;INVIABLE SANITARIAMENTE;25/02/2021;Sin Dato;0.00;SIN RIESGO;29/11/2022;Sin Dato;56.74;ALTO;23/05/2023;Sin Dato;0.00;SIN RIESGO;26/08/2024;Grifo;0.00;SIN RIESGO;14/07/2025;Grifo;0.00;SIN RIESGO;05/05/2026;Grifo;31.78;;ALTO;07/12/2020;INVIABLE SANITARIAMENTE;25/02/2021;SIN RIESGO;29/11/2022;ALTO;23/05/2023;26/08/2024;SIN RIESGO;Grifo
214;109610;3419;3.502611;-76.665278;DAGUA;DISPERSA;109610;109609;109804;;SOLO DESINFECCION;Solo desinfección;No;JORDANCITO;1;SUR CALI;JUNTA ADMINISTRADORA DE ACUEDUCTO PENAS RUCIAS VEREDA EL JORDANCITO, SAN BERNARDO. DAGUA - VALLE;AUTOGESTION;;;187;748;0.00;SIN RIESGO;03/03/2026;Grifo;21.58;MEDIO;07/12/2020;Sin Dato;0.00;SIN RIESGO;14/04/2021;Sin Dato;3.55;SIN RIESGO;29/11/2022;Sin Dato;0.00;SIN RIESGO;23/05/2023;Sin Dato;0.00;SIN RIESGO;26/08/2024;Grifo;0.00;SIN RIESGO;14/07/2025;Grifo;0.00;SIN RIESGO;03/03/2026;Grifo;3.59;;MEDIO;07/12/2020;SIN RIESGO;14/04/2021;SIN RIESGO;29/11/2022;SIN RIESGO;23/05/2023;26/08/2024;SIN RIESGO;Grifo
213;128439;3420;3.518831;-76.666456;DAGUA;DISPERSA;128439;124542;122980;;SOLO DESINFECCION;Solo desinfección;No;JORDANCITO , PARAGUITAS;2;SUR CALI;JUNTA ADMINISTRADORA ACUEDUCTO PARAGUITAS JAACUPAR;AUTOGESTION;;;200;800;35.46;;05/05/2026;Grifo;79.14;ALTO;07/12/2020;Sin Dato;;;;Sin Dato;89.05;INVIABLE SANITARIAMENTE;31/10/2022;Sin Dato;57.55;ALTO;15/08/2023;Sin Dato;57.55;ALTO;26/08/2024;Grifo;8.63;BAJO;14/07/2025;Grifo;35.46;ALTO;05/05/2026;Grifo;54.56;;ALTO;07/12/2020;;;INVIABLE SANITARIAMENTE;31/10/2022;ALTO;15/08/2023;26/08/2024;BAJO;Grifo
179;145415;6897;3.534653;-76.646669;DAGUA;DISPERSA;145415;143981;127004;;NINGUNO;Ninguno;No;LA CLEMENTINA;1;SUR CALI;ASOCIACION DE USUARIOS DEL ACUEDUCTO COMUNITARIO QUEBRADA LA CLEMENTINA;AUTOGESTION;;;32;128;82.71;;16/02/2026;Grifo;;;;Sin Dato;;;;Sin Dato;89.05;INVIABLE SANITARIAMENTE;31/10/2022;Sin Dato;86.52;INVIABLE SANITARIAMENTE;23/05/2023;Sin Dato;78.01;ALTO;26/06/2024;Grifo;87.77;INVIABLE SANITARIAMENTE;19/03/2025;Grifo;82.71;INVIABLE SANITARIAMENTE;16/02/2026;Grifo;84.81;;;;;;INVIABLE SANITARIAMENTE;31/10/2022;INVIABLE SANITARIAMENTE;23/05/2023;26/06/2024;INVIABLE SANITARIAMENTE;Grifo
173;43208;3417;3.549167;-76.630278;DAGUA;DISPERSA;43208;122289;122285;;SOLO DESINFECCION;Solo desinfección;No;LA CLORINDA TANQUE 1;3;SUR CALI;ASOCIACION DE USUARIOS ACUEDUCTO VEREDA LA CLORINDA;AUTOGESTION;;;100;400;0.00;SIN RIESGO;16/02/2026;Grifo;57.14;ALTO;04/08/2020;Sin Dato;80.81;INVIABLE SANITARIAMENTE;13/07/2021;Sin Dato;17.96;MEDIO;20/10/2022;Sin Dato;24.56;MEDIO;23/05/2023;Sin Dato;17.75;MEDIO;20/08/2024;Grifo;71.32;ALTO;25/06/2025;Grifo;0.00;SIN RIESGO;16/02/2026;Grifo;38.51;;ALTO;04/08/2020;INVIABLE SANITARIAMENTE;13/07/2021;MEDIO;20/10/2022;MEDIO;23/05/2023;20/08/2024;ALTO;Grifo
204;51279;;3.579500;-76.781633;DAGUA;DISPERSA;51279;;;;NINGUNO;Ninguno;No;LA ELSA.;1;SUR CALI;CONCEJO COMUNITARIO DE CORREGIMIENTO LA ELSA.;AUTOGESTION;;;14;56;;;;Sin Toma;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;;;;;;;;;;;;;Sin Dato
219;145509;344;3.649217;-76.715531;DAGUA;DISPERSA;145509;117432;118730;;NINGUNO;Ninguno;No;LA ESMERALDA;1;SUR CALI;JUNTA DE ACCION COMUNAL VEREDA LA ESMERALDA;AUTOGESTION;;;31;52;57.55;;18/03/2026;Grifo;57.14;ALTO;31/08/2020;Sin Dato;;;;Sin Dato;56.74;ALTO;27/04/2022;Sin Dato;60.99;ALTO;29/08/2023;Sin Dato;58.39;ALTO;10/10/2024;Grifo;64.00;ALTO;20/08/2025;Grifo;57.55;ALTO;18/03/2026;Grifo;59.14;;ALTO;31/08/2020;;;ALTO;27/04/2022;ALTO;29/08/2023;10/10/2024;ALTO;Grifo
366;37556;1401;3.688389;-76.643500;DAGUA;CENTRO POBLADO;37556;33140;109816;;SOLO DESINFECCION;Solo desinfección;No;LA MARIA 430 (LA CUMBRE), EL PINAL 665 (DAGUA).;2;SUR CALI;CORPORACION REGIONAL DE ACUEDUCTO ALCANTARILLADO Y SERVICIOS DE SANEAMIENTO BASICO MARIA PINAL - CORABASE-E.S.P.;AUTOGESTION;;;400;1600;0.00;SIN RIESGO;16/03/2026;Grifo;0.00;SIN RIESGO;27/04/2020;Sin Dato;0.00;SIN RIESGO;18/02/2021;Sin Dato;0.00;SIN RIESGO;31/08/2022;Sin Dato;0.00;SIN RIESGO;02/05/2023;Sin Dato;0.00;SIN RIESGO;13/08/2024;Grifo;0.00;SIN RIESGO;17/09/2025;Grifo;0.00;SIN RIESGO;16/03/2026;Grifo;0.00;;SIN RIESGO;27/04/2020;SIN RIESGO;18/02/2021;SIN RIESGO;31/08/2022;SIN RIESGO;02/05/2023;13/08/2024;SIN RIESGO;Grifo
186;45411;3422;3.541417;-76.680417;DAGUA;DISPERSA;45411;99610;109775;50589;SOLO DESINFECCION;Solo desinfección;No;LA ROSITA;1;SUR CALI;"ASOCIACION DE USUARIOS DEL ACUEDUCTO VEREDAL ""LA ROSITA E.S.P."" - ASO ACUEDUCTO";EMPRESA DE SERVICIOS PUPLICOS;;;97;388;0.00;SIN RIESGO;05/05/2026;Grifo;0.00;SIN RIESGO;07/12/2020;Sin Dato;0.00;SIN RIESGO;25/02/2021;Sin Dato;0.00;SIN RIESGO;19/09/2022;Sin Dato;0.00;SIN RIESGO;22/03/2023;Sin Dato;79.14;ALTO;21/10/2024;Bayoneta;0.00;SIN RIESGO;22/04/2025;Grifo;0.00;SIN RIESGO;05/05/2026;Grifo;11.31;;SIN RIESGO;07/12/2020;SIN RIESGO;25/02/2021;SIN RIESGO;19/09/2022;SIN RIESGO;22/03/2023;21/10/2024;SIN RIESGO;Grifo
175;128093;2867;3.603417;-76.630222;DAGUA;CENTRO POBLADO;128093;127843;128287;;SOLO DESINFECCION;Solo desinfección;No;LA VIRGEN;1;SUR CALI;ASOCIACION DE USUARIOS DE ACUEDUCTO EL PALMARCITO DE LA VEREDA LA VIRGEN EN LIQUIDACION;AUTOGESTION;;;17;68;0.00;SIN RIESGO;24/02/2026;Grifo;65.09;ALTO;23/11/2020;Sin Dato;82.47;INVIABLE SANITARIAMENTE;27/10/2021;Sin Dato;7.36;BAJO;30/11/2022;Sin Dato;0.00;SIN RIESGO;02/05/2023;Sin Dato;0.00;SIN RIESGO;21/10/2024;Grifo;0.00;SIN RIESGO;08/09/2025;Grifo;0.00;SIN RIESGO;24/02/2026;Grifo;22.13;;ALTO;23/11/2020;INVIABLE SANITARIAMENTE;27/10/2021;BAJO;30/11/2022;SIN RIESGO;02/05/2023;21/10/2024;SIN RIESGO;Grifo
207;134185;2863;3.609611;-76.639556;DAGUA;DISPERSA;134185;118297;118419;;SOLO DESINFECCION;Solo desinfección;No;LAS BRISAS;1;SUR CALI;EMPRESA COMUNITARIA ACUEDUCTO RURAL COLECTIVO LAS BRISAS - ECOABRISAS;AUTOGESTION;;;135;540;22.56;;24/02/2026;Grifo;89.94;INVIABLE SANITARIAMENTE;10/11/2020;Sin Dato;0.00;SIN RIESGO;26/07/2021;Sin Dato;7.36;BAJO;30/11/2022;Sin Dato;0.00;SIN RIESGO;02/05/2023;Sin Dato;0.00;SIN RIESGO;21/10/2024;Grifo;0.00;SIN RIESGO;08/09/2025;Grifo;22.56;MEDIO;24/02/2026;Grifo;17.12;;INVIABLE SANITARIAMENTE;10/11/2020;SIN RIESGO;26/07/2021;BAJO;30/11/2022;SIN RIESGO;02/05/2023;21/10/2024;SIN RIESGO;Grifo
191;38277;3955;3.546564;-76.714667;DAGUA;CENTRO POBLADO;38277;32476;109795;23376;SOLO DESINFECCION;Solo desinfección;No;LAS CAMELIAS;1;SUR CALI;ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LAS CAMELIAS - AUSAPACECS. - ALTA;EMPRESA DE SERVICIOS PUPLICOS;;;2080;520;32.56;;03/02/2026;Grifo;66.19;ALTO;16/12/2020;Sin Dato;87.50;INVIABLE SANITARIAMENTE;02/03/2021;Sin Dato;8.76;BAJO;25/10/2022;Sin Dato;0.00;SIN RIESGO;23/05/2023;Sin Dato;0.00;SIN RIESGO;03/09/2024;Grifo;0.00;SIN RIESGO;14/10/2025;Grifo;32.56;MEDIO;03/02/2026;Grifo;27.86;;ALTO;16/12/2020;INVIABLE SANITARIAMENTE;02/03/2021;BAJO;25/10/2022;SIN RIESGO;23/05/2023;03/09/2024;SIN RIESGO;Grifo
192;38277;3955;3.546564;-76.714667;DAGUA;CENTRO POBLADO;38277;32476;109795;23376;SOLO DESINFECCION;Solo desinfección;No;LAS CAMELIAS;1;SUR CALI;ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LAS CAMELIAS - AUSAPACECS. - BAJA;EMPRESA DE SERVICIOS PUPLICOS;;;2080;520;32.56;;03/02/2026;Grifo;66.19;ALTO;16/12/2020;Sin Dato;87.50;INVIABLE SANITARIAMENTE;02/03/2021;Sin Dato;8.76;BAJO;25/10/2022;Sin Dato;0.00;SIN RIESGO;23/05/2023;Sin Dato;0.00;SIN RIESGO;03/09/2024;Grifo;0.00;SIN RIESGO;14/10/2025;Grifo;32.56;MEDIO;03/02/2026;Grifo;27.86;;ALTO;16/12/2020;INVIABLE SANITARIAMENTE;02/03/2021;BAJO;25/10/2022;SIN RIESGO;23/05/2023;03/09/2024;SIN RIESGO;Grifo
194;35015;2900;3.643667;-76.669806;DAGUA;DISPERSA;35015;107856;115409;;SOLO DESINFECCION;Solo desinfección;No;LAS CAMELIAS KM 95 ALTO;3;SUR CALI;ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA Y ALCANTARILLADO SAN VICENTE KM 95 ALTO CAMELIAS CENTELL;AUTOGESTION;;;220;880;21.58;;18/03/2026;Grifo;0.00;SIN RIESGO;20/04/2020;Sin Dato;86.61;INVIABLE SANITARIAMENTE;17/03/2021;Sin Dato;84.21;INVIABLE SANITARIAMENTE;24/01/2022;Sin Dato;87.77;INVIABLE SANITARIAMENTE;31/01/2023;Sin Dato;57.55;ALTO;25/09/2024;Grifo;87.77;INVIABLE SANITARIAMENTE;08/09/2025;Grifo;21.58;MEDIO;18/03/2026;Grifo;60.78;;SIN RIESGO;20/04/2020;INVIABLE SANITARIAMENTE;17/03/2021;INVIABLE SANITARIAMENTE;24/01/2022;INVIABLE SANITARIAMENTE;31/01/2023;25/09/2024;INVIABLE SANITARIAMENTE;Grifo
176;120464;2871;3.628233;-76.663642;DAGUA;DISPERSA;120464;119540;120465;;NINGUNO;Ninguno;No;LAS DELICIAS;1;SUR CALI;ASOCIACION DE USUARIOS DE ACUEDUCTO VEREDA LAS DELICIAS - ASAD ESP. ALTA;AUTOGESTION;;;56;224;;;;Sin Toma;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;;;;;;;;;;;;;Sin Dato
177;34631;2870;3.628472;-76.663472;DAGUA;DISPERSA;34631;34228;110785;;SOLO DESINFECCION;Solo desinfección;No;LAS DELICIAS PARTE BAJA Y ALTA;2;SUR CALI;ASOCIACION DE USUARIOS DE ACUEDUCTO VEREDA LAS DELICIAS - ASAD ESP. BAJA;AUTOGESTION;;;40;160;0.00;SIN RIESGO;16/03/2026;Grifo;0.00;SIN RIESGO;27/04/2020;Sin Dato;47.24;ALTO;17/03/2021;Sin Dato;89.05;INVIABLE SANITARIAMENTE;24/10/2022;Sin Dato;87.77;INVIABLE SANITARIAMENTE;22/02/2023;Sin Dato;24.85;MEDIO;10/09/2024;Grifo;21.58;MEDIO;09/09/2025;Grifo;0.00;SIN RIESGO;16/03/2026;Grifo;38.64;;SIN RIESGO;27/04/2020;ALTO;17/03/2021;INVIABLE SANITARIAMENTE;24/10/2022;INVIABLE SANITARIAMENTE;22/02/2023;10/09/2024;MEDIO;Grifo
189;119865;;3.608703;-76.710411;DAGUA;CENTRO POBLADO;119865;32477;120364;;SOLO DESINFECCION;Solo desinfección;No;LIMONAR;1;SUR CALI;ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA POTABLE DEL LIMONAR MUNICIPIO DE DAGUA;AUTOGESTION;;;137;548;66.19;;03/08/2022;Grifo;;;;Sin Dato;;;;Sin Dato;66.19;ALTO;03/08/2022;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;66.19;;;;;;ALTO;03/08/2022;;;;;Sin Dato
187;115850;2847;3.516417;-76.631072;DAGUA;DISPERSA;115850;115428;115419;;SOLO DESINFECCION;Solo desinfección;No;LOMA ALTA LA BALASTRERA;2;SUR CALI;ASOCIACION DE USUARIOS DEL SERVICIO DE ACUEDUCTO LA BALASTRERA - ACUEDUCTO LA BALASTRERA;AUTOGESTION;;;54;216;30.22;;03/03/2026;Grifo;0.00;SIN RIESGO;12/05/2020;Sin Dato;;;;Sin Dato;58.39;ALTO;08/11/2022;Sin Dato;0.00;SIN RIESGO;08/02/2023;Sin Dato;87.77;INVIABLE SANITARIAMENTE;26/08/2024;Grifo;0.00;SIN RIESGO;13/11/2025;Grifo;30.22;MEDIO;03/03/2026;Grifo;29.40;;SIN RIESGO;12/05/2020;;;ALTO;08/11/2022;SIN RIESGO;08/02/2023;26/08/2024;SIN RIESGO;Grifo
211;115852;;3.510064;-76.633347;DAGUA;DISPERSA;115852;115430;115420;;NINGUNO;Ninguno;No;LOMALTA;1;SUR CALI;JAC ACUEDUCTO SECTOR LA ESCUELA VEREDA LOMALTA;AUTOGESTION;;;240;960;;;;Sin Toma;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Dato;;;;Sin Toma;;;;;;;;;;;;;Sin Dato
171;125244;3416;3.553611;-76.643611;DAGUA;DISPERSA;125244;124541;122297;;SOLO DESINFECCION;Solo desinfección;No;LOS COLORADOS, VILLA DEL CARMEN;4;SUR CALI;ASOCIACION DE USUARIOS ACUEDUCTO LOS COLORADOS CORREGIMIENTO BORRERO AYERBE MUNICIPIO DE DAGUA, VALLE DEL CAUCA ASOCOLORADOS;AUTOGESTION;;;25;100;54.14;;16/02/2026;Grifo;65.71;ALTO;04/08/2020;Sin Dato;80.81;INVIABLE SANITARIAMENTE;13/07/2021;Sin Dato;85.31;INVIABLE SANITARIAMENTE;09/06/2022;Sin Dato;86.52;INVIABLE SANITARIAMENTE;23/05/2023;Sin Dato;86.52;INVIABLE SANITARIAMENTE;26/06/2024;Grifo;87.77;INVIABLE SANITARIAMENTE;19/03/2025;Grifo;54.14;ALTO;16/02/2026;Grifo;78.11;;ALTO;04/08/2020;INVIABLE SANITARIAMENTE;13/07/2021;INVIABLE SANITARIAMENTE;09/06/2022;INVIABLE SANITARIAMENTE;23/05/2023;26/06/2024;INVIABLE SANITARIAMENTE;Grifo
184;103022;10804;3.534972;-76.695694;DAGUA;DISPERSA;103022;99611;109716;;SOLO DESINFECCION;Solo desinfección;No;MACHADO;1;SUR CALI;ASOCIACION DE USUARIOS DEL ACUEDUCTO RURAL COLECTIVO DE LA VEREDA DE MACHADO;AUTOGESTION;;;188;752;0.00;SIN RIESGO;03/03/2026;Grifo;0.00;SIN RIESGO;18/03/2020;Sin Dato;84.21;INVIABLE SANITARIAMENTE;30/11/2021;Sin Dato;25.15;MEDIO;25/10/2022;Sin Dato;0.00;SIN RIESGO;13/04/2023;Sin Dato;0.00;SIN RIESGO;26/08/2024;Grifo;0.00;SIN RIESGO;14/07/2025;Grifo;0.00;SIN RIESGO;03/03/2026;Grifo;15.62;;SIN RIESGO;18/03/2020;INVIABLE SANITARIAMENTE;30/11/2021;MEDIO;25/10/2022;SIN RIESGO;13/04/2023;26/08/2024;SIN RIESGO;Grifo
210;28231;3424;3.544783;-76.667250;DAGUA;DISPERSA;28231;28240;122266;2166;SOLO DESINFECCION;Solo desinfección;No;PARCELACION EL CARMELO;2;SUR CALI;EMPRESA DE SERVICIO PRIVADO ACUASALUD EL CARMELO;EMPRESA DE SERVICIOS PUPLICOS;;;374;1496;0.00;SIN RIESGO;25/06/2025;Grifo;0.00;SIN RIESGO;31/08/2020;Sin Dato;;;;Sin Dato;0.00;SIN RIESGO;29/11/2022;Sin Dato;86.52;INVIABLE SANITARIAMENTE;28/03/2023;Sin Dato;0.00;SIN RIESGO;17/04/2024;Grifo;0.00;SIN RIESGO;25/06/2025;Grifo;;;;Sin Toma;17.30;;SIN RIESGO;31/08/2020;;;SIN RIESGO;29/11/2022;INVIABLE SANITARIAMENTE;28/03/2023;17/04/2024;SIN RIESGO;Grifo
220;135283;2869;;;DAGUA;DISPERSA;135283;134897;146619;;SOLO DESINFECCION;Solo desinfección;No;PARCELACION EL CORTIJO DEL PALMAR;4;SUR CALI;PARCELACION EL CORTIJO DEL PALMAR;AUTOGESTION;;;16;64;0.00;SIN RIESGO;14/10/2025;Grifo;;;;Sin Dato;82.47;INVIABLE SANITARIAMENTE;27/10/2021;Sin Dato;82.71;INVIABLE SANITARIAMENTE;30/11/2022;Sin Dato;86.52;INVIABLE SANITARIAMENTE;25/05/2023;Sin Dato;0.00;SIN RIESGO;21/10/2024;Grifo;0.00;SIN RIESGO;14/10/2025;Grifo;;;;Sin Toma;50.34;;;;INVIABLE SANITARIAMENTE;27/10/2021;INVIABLE SANITARIAMENTE;30/11/2022;INVIABLE SANITARIAMENTE;25/05/2023;21/10/2024;SIN RIESGO;Grifo
202;110058;3426;3.571972;-76.669083;DAGUA;DISPERSA;110058;108615;122263;;SOLO DESINFECCION;Solo desinfección;No;PARCELACION HATO CHICO;3;SUR CALI;ASOCIACION EMPRESA COMUNITARIA DE ACUEDUCTO DE LA PARCELACION HATOCHICO - SAN DIEGO - ACUASALUD HATO;AUTOGESTION;;;80;320;0.00;SIN RIESGO;28/04/2026;Grifo;0.00;SIN RIESGO;12/05/2020;Sin Dato;;;;Sin Dato;0.00;SIN RIESGO;20/10/2022;Sin Dato;0.00;SIN RIESGO;28/03/2023;Sin Dato;0.00;SIN RIESGO;03/09/2024;Grifo;23.26;MEDIO;25/06/2025;Grifo;0.00;SIN RIESGO;28/04/2026;Grifo;3.88;;SIN RIESGO;12/05/2020;;;SIN RIESGO;20/10/2022;SIN RIESGO;28/03/2023;03/09/2024;MEDIO;Grifo
