ID_SEDE_IRCA;COD_DANE;MUNICIPIO;NOMBRE_SEDE_IRCA;ZONA_IRCA;DIRECCION_IRCA;NOMBRE_ABREVIADO_IRCA;TELEFONO_IRCA;ESTUDIANTES_ACTUAL;ESTUDIANTES_IRCAS;ESTUDIANTES_SEDESUESVALLE;ESTUDIANTES_MEN_REFERENCIA;FUENTE_MATRICULA_FINAL;ESTADO_COMPLEMENTO_MATRICULA;REQUIERE_VALIDACION_MATRICULA;CONECTADA_ACUEDUCTO;NOMBRE_ACUEDUCTO;IRCA_ORIGINAL;NIVEL_RIESGO_IRCA;CODIGO_SISA_ACUEDUCTO;TRATAMIENTO_EN_ESCUELA;FUENTE_ABASTO;CALIFICACION_BLOQUE_AGUA;CONCEPTO_SANITARIO;FECHA_VISITA;TIPO_CRUCE;ESTADO_CRUCE;ESTADO_GEORREFERENCIACION;OBSERVACION_CRUCE;ID_SEDESUESVALLE;INSTITUCION_INS;SEDE_INS;ESTADO_SEDE;NATURALEZA;JORNADA;NIVEL_EDUCATIVO;DIRECCION_MAPA;LONGITUD;LATITUD;LONGITUD_SEDESUESVALLE;LATITUD_SEDESUESVALLE;LONGITUD_MEN;LATITUD_MEN;FUENTE_COORDENADA;ESTADO_COORDENADA;BENEFICIARIOS_PAE_2025_1SI;TOTAL_GENERAL_INS;MEN_ANIO;MEN_ESTABLECIMIENTO;MEN_SEDE;MEN_ZONA;MEN_DIRECCION;MEN_METODO_CRUCE;MEN_SCORE_CRUCE;GRUPO_SEGUIMIENTO;RIESGO_IRCA_AGRUPADO;BRECHAS_INFORMACION;TIENE_BRECHA_INFORMACION;CALIDAD_DATO_SEDE;INDICE_PRIORIDAD_SANITARIA_ESCOLAR;NIVEL_PRIORIDAD_ANALITICA;ACCION_SUGERIDA;SCORE_PRIORIDAD;NIVEL_PRIORIDAD
313;;EL CAIRO;I.E LA PRESENTACIÒN SEDE NUESTRA SEÑORA DE LAS MERCEDES-FUNDACION PRODESARROLLO COMUNITARIO;RURAL;CORREGIMIENTO DE ALBAN;NUESTRA SEÑORA DE LAS MERCEDES-FUNDACION PRODESARROLLO COMUNITARIO;3024750511;65;65;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO RURAL COMUNITARIO DEL CORREGIMIENTO ALBAN AGUALBAN;RIESGO ALTO;ALTO;2215;PLANTA COMPACTA COLECTIVA;Q. LOS CHORROS - Q. LA FLORESTA;25/30;FAVORABLE CON REQUERIMIENTOS;2026-02-18;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;321;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;PRIORITARIO;Alto e inviable;SIN_COORDENADA;SI;MEDIA;62.42;ALTA;Programar seguimiento operativo y verificar condiciones del sistema abastecedor.;5.73;MEDIA
318;276248000363;EL CERRITO;I.E. SANTA ELENA SEDE PRINCIPAL;RURAL;CALLE 6 # 3  - 71;PRINCIPAL;3182854028;409;409;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;37;PLANTA ACUAVALLE S.A ESP;QUEBRADA LA REINA;4.2;FAVORABLE;2026-01-30;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;349;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.795;RUTINARIO;Sin riesgo y bajo;SIN_COORDENADA;SI;MEDIA;22.53;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
338;276248000363;EL CERRITO;I.E. JORGE ISAACS SEDE PRINCIPAL;URBANO;CARRERA 7 # 8  - 29;PRINCIPAL;3182854028;409;409;0;0;ESCUELAS_IRCAS;DATO_PRINCIPAL_ESCUELAS_IRCAS;NO;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;41;PLANTA ACUAVALLE S.A ESP;"RIO CERRITO
RIO AMAIME";0.9;FAVORABLE;2026-01-30;MUNICIPIO+NOMBRE_EXACTO;CRUCE_RECUPERADO;SIN_COORDENADAS;;380;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;COINCIDENCIA_NOMBRE_FUERTE_CON_POSIBLE_EMPATE;0.93;RUTINARIO;Sin riesgo y bajo;SIN_COORDENADA;SI;MEDIA;22.53;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
385;;FLORIDA;HOGAR ICBF REY LEON;RURAL;EL LLANITO;REY LEON;3136395388;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUALLANITO;SIN RIESGO;SIN RIESGO;1633;ACUEDUCTO RURAL;Q. ADAM Y PAZ DE LAS CAÑAS;19/30;DESFAVORABLE;2025-12-09;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.45;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;16.4;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
389;;FLORIDA;HOGAR INFANTIL LAS ABEJITAS;RURAL;CARRERA 19 # 10  - 96;LAS ABEJITAS;3114228847;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUALLANITO;SIN RIESGO;SIN RIESGO;1633;ACUEDUCTO RURAL;Q. ADAM Y PAZ DE LAS CAÑAS;20/30;DESFAVORABLE;2025-12-09;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.571;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;16.4;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
401;;FLORIDA;CDI  SEMILLITAS DE AMOR Y CONVIVENCIA;URBANO;CARRERA 17 # 4  - 31;SEMILLITAS DE AMOR Y CONVIVENCIA;3217159339;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;3193;PLANTA ACUAVALLE S.A ESP;RÍO FRAYLE;20/30;FAVORABLE;2026-02-26;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.456;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;8.6;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
402;8903019725;FLORIDA;FUNDACION CAICEDO GONZALEZ RIOPAILA CASTILLO;URBANO;CARRERA 11 # 12  - 38;FUNDACION CAICEDO GONZALEZ RIOPAILA CASTILLO;3133521729;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;3193;PLANTA ACUAVALLE S.A ESP;RÍO FRAYLE;30/30;FAVORABLE;2026-02-26;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.483;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;8.6;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
403;;FLORIDA;JARDIN INFANTIL MARIA MONTESSORI;URBANO;CARRERA 21 # 8  - 72;MARIA MONTESSORI;3170660699;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;3193;PLANTA ACUAVALLE S.A ESP;RÍO FRAYLE;24/30;FAVORABLE;2026-02-26;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.79;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;8.6;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
405;;FLORIDA;HOGAR ICBF MI MUNDO MAGICO;URBANO;CARRERA 16 # 4  - 25;HOGAR ICBF MI MUNDO MAGICO;3128337178;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;3193;PLANTA ACUAVALLE S.A ESP;RÍO FRAYLE;21/30;FAVORABLE;2026-02-26;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.5;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;8.6;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
406;;FLORIDA;INSTITUTO TECNICO DE CIENCIAS DE LA SALUD SANTA CECILIA LTDA - INSAED LTDA;URBANO;CARRERA 1B # 8  - 95;SANTA CECILIA LTDA - INSAED LTDA;3168190574;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;3193;PLANTA ACUAVALLE S.A ESP;RÍO FRAYLE;23,5/30;FAVORABLE;2026-02-26;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.4;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;8.6;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
407;;FLORIDA;HOGAR ICBF GATICOS SILVESTRES;RURAL;CARRERA 6A # 3A  - 27;GATICOS SILVESTRES;3126514770;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;3193;PLANTA ACUAVALLE S.A ESP;RÍO FRAYLE;21/30;FAVORABLE;2026-02-26;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.473;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;8.6;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
408;;FLORIDA;HOGAR ICBF CAJITA DE SORPRESAS;URBANO;CALLE 2 # 16  - 38;CAJITA DE SORPRESAS;3117401650;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;3193;PLANTA ACUAVALLE S.A ESP;RÍO FRAYLE;20/30;FAVORABLE;2026-02-26;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.492;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;8.6;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
409;;FLORIDA;HOGAR ICBF SOL Y LUNA;URBANO;CALLE 7 # 16  - 71;SOL Y LUNA;3004547195;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;3193;PLANTA ACUAVALLE S.A ESP;RÍO FRAYLE;22/30;FAVORABLE;2026-02-26;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.415;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;8.6;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
410;;FLORIDA;ICBF AHB FAMIMIMOS;URBANO;CARRERA 17 # 7  - 31;AHB FAMIMIMOS;3105496651;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;3193;PLANTA ACUAVALLE S.A ESP;RÍO FRAYLE;22/30;FAVORABLE;2026-02-26;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.474;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;8.6;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
411;;FLORIDA;HOGAR ICBF MI CASITA DEL MAÑANA;URBANO;CARRERA 17 # 5  - 79;MI CASITA DEL MAÑANA;3148625542;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;3193;PLANTA ACUAVALLE S.A ESP;RÍO FRAYLE;20/30;FAVORABLE;2026-02-26;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.448;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;8.6;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
412;;FLORIDA;HOGAR ICBF TRENSITO CAÑERO;URBANO;CARRERA 15  # T4-58;TRENSITO CAÑERO;3134577752;0;0;0;0;SIN_FUENTE;SIN_DATO_MATRICULA;SI;SI;ACUAVALLE S.A ESP;SIN RIESGO;SIN RIESGO;3193;PLANTA ACUAVALLE S.A ESP;RÍO FRAYLE;20/30;FAVORABLE;2026-02-26;SIN_COINCIDENCIA;PENDIENTE;SIN_COORDENADAS;;;;;;;;;;;;;;;;SIN_COORDENADA;SIN_COORDENADA;0;0;;;;;;SIN_COINCIDENCIA_FUERTE;0.438;RUTINARIO;Sin riesgo y bajo;"SIN_MATRICULA_VALIDADA; SIN_COORDENADA; CRUCE_PENDIENTE";SI;BAJA;8.6;BAJA;Priorizar georreferenciación de la sede educativa.;0.0;BAJA
