CODIGO_MUESTRA_SIVICAP,ANIO,FECHA_TOMA,MUNICIPIO,PERSONA_PRESTADORA,SISTEMA_DISTRIBUCION,CODIGO_SISTEMA,TIPO_DISPOSITIVO_AJUSTADO,ANALITOS_EVALUADOS,ANALITOS_MOSTRADOS,NO_ACEPTABLES,IRCA_MUESTRA,IRCA_NUM,NIVEL_RIESGO,RIESGO_MUESTRA,NORMAS_APLICADAS
298918,2025,2025-11-25,RESTREPO,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO DE LAS VEREDAS PLAYA RICA LA GUAIRA - ACUAPLAG,ACUEDUCTO PLAYA RICA - LA GUAIRA,65689,Grifo,12,16,6,84.85,84.85,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
273012,2025,2025-06-11,RESTREPO,ACUEDUCTO ROMAN,ACUEDUCTO ROMAN,125767,Grifo,10,13,6,94.57,94.57,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
252738,2025,2025-01-22,RESTREPO,ACUEDUCTO RURAL ACUANIPU,ACUEDUCTO RURAL ACUANIPU,43084,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
278253,2025,2025-07-21,RESTREPO,ACUEDUCTO RURAL ACUANIPU,ACUEDUCTO RURAL ACUANIPU,43084,Grifo,11,14,4,47.24,47.24,ALTO,ALTO,Resolución 2115 de 2007
298987,2025,2025-11-20,RESTREPO,ACUEDUCTO RURAL ACUANIPU,ACUEDUCTO RURAL ACUANIPU,43084,Grifo,11,14,3,31.11,31.11,MEDIO,MEDIO,Resolución 2115 de 2007
270789,2025,2025-04-30,RESTREPO,ACUEDUCTO SAN MARTIN 1,ACUEDUCTO SAN MARTIN 1,119603,Grifo,10,13,6,94.57,94.57,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
271590,2025,2025-05-19,RESTREPO,ACUEDUCTO SAN MARTIN 1,ACUEDUCTO SAN MARTIN 1,119603,Grifo,18,21,5,71.9,71.9,ALTO,ALTO,Resolución 2115 de 2007
285117,2025,2025-09-03,RESTREPO,ACUEDUCTO SAN MARTIN 1,ACUEDUCTO SAN MARTIN 1,119603,Filtro,11,13,1,45.87,45.87,ALTO,ALTO,Resolución 2115 de 2007
270790,2025,2025-04-30,RESTREPO,ACUEDUCTO SAN MARTIN 2,ACUEDUCTO SAN MARTIN 2,119605,Grifo,10,13,3,32.56,32.56,MEDIO,MEDIO,Resolución 2115 de 2007
252752,2025,2025-01-22,RESTREPO,ASOCIACION DEL SISTEMA DE ABASTECIMIENTO DE AGUA DE LA VEREDA SAN PABLO DEL MUNICIPIO DE RESTREPO VALLE DEL CAUCA,ACUEDUCTO SAN PABLO,59616,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
272714,2025,2025-06-11,RESTREPO,ASOCIACION DEL SISTEMA DE ABASTECIMIENTO DE AGUA DE LA VEREDA SAN PABLO DEL MUNICIPIO DE RESTREPO VALLE DEL CAUCA,ACUEDUCTO SAN PABLO,59616,Grifo,10,13,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
299557,2025,2025-11-26,RESTREPO,ASOCIACION DEL SISTEMA DE ABASTECIMIENTO DE AGUA DE LA VEREDA SAN PABLO DEL MUNICIPIO DE RESTREPO VALLE DEL CAUCA,ACUEDUCTO SAN PABLO,59616,Grifo,10,11,1,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
278239,2025,2025-07-21,RESTREPO,LA ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUAS DE DIOS VEREDA EL AGRADO PARTE ALTA DEL MUNICIPIO DE RESTREPO DEPARTAMENTO DEL VALLE DEL CAUCA,AGUAS DE DIOS,117087,Grifo,11,14,5,86.61,86.61,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
299084,2025,2025-11-24,RESTREPO,LA ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUAS DE DIOS VEREDA EL AGRADO PARTE ALTA DEL MUNICIPIO DE RESTREPO DEPARTAMENTO DEL VALLE DEL CAUCA,AGUAS DE DIOS,117087,Filtro,10,12,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
270711,2025,2025-04-28,RESTREPO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO ALTO DEL OSO - LA FLORIDA ,ALTO DEL OSO LA FLORIDA,134111,Grifo,10,13,6,94.57,94.57,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
271471,2025,2025-05-19,RESTREPO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO ALTO DEL OSO - LA FLORIDA ,ALTO DEL OSO LA FLORIDA,134111,Grifo,18,21,1,7.84,7.84,BAJO,BAJO,Resolución 2115 de 2007
254881,2025,2025-02-11,RESTREPO,ASOCIACION DE SUSCRIPTORES DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DE LA VEREDA ALBANIA CORREGIMIENTO DE ZABALETAS - ASOAGUALBANIA,ASOAGUALBANIA,115373,Filtro,9,11,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
273122,2025,2025-06-25,RESTREPO,ASOCIACION DE SUSCRIPTORES DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DE LA VEREDA ALBANIA CORREGIMIENTO DE ZABALETAS - ASOAGUALBANIA,ASOAGUALBANIA,115373,Filtro,9,11,2,30.3,30.3,MEDIO,MEDIO,Resolución 2115 de 2007
300763,2025,2025-11-25,RESTREPO,ASOCIACION DE SUSCRIPTORES DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DE LA VEREDA ALBANIA CORREGIMIENTO DE ZABALETAS - ASOAGUALBANIA,ASOAGUALBANIA,115373,Grifo,11,14,2,22.22,22.22,MEDIO,MEDIO,Resolución 2115 de 2007
270729,2025,2025-04-28,RESTREPO,ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUA LINDA BAJO,ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUA LINDA BAJO,103474,Grifo,10,13,6,94.57,94.57,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
283320,2025,2025-08-25,RESTREPO,ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUA LINDA BAJO,ASOCIACION DE USUARIOS DEL ACUEDUCTO AGUA LINDA BAJO,103474,Grifo,12,15,5,80.29,80.29,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
270708,2025,2025-04-28,RESTREPO,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO AGUA LINDA,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO AGUA LINDA,103473,Grifo,10,13,6,94.57,94.57,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
282987,2025,2025-08-25,RESTREPO,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO AGUA LINDA,ASOCIACION DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO AGUA LINDA,103473,Grifo,11,13,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
252757,2025,2025-01-22,RESTREPO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO  AGUA MONA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO AGUA MONA,62093,Grifo,12,15,3,57.55,57.55,ALTO,ALTO,Resolución 2115 de 2007
278248,2025,2025-07-21,RESTREPO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO  AGUA MONA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO AGUA MONA,62093,Grifo,11,14,5,86.61,86.61,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
298914,2025,2025-11-25,RESTREPO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO  AGUA MONA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO AGUA MONA,62093,Grifo,11,15,4,36.36,36.36,ALTO,ALTO,Resolución 2115 de 2007
254654,2025,2025-02-05,RESTREPO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA CUENCA DEL ALTO CIELO Y LA TESALIA. ESP,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA CUENCA DEL ALTO CIELO Y LA TESALIA. ESP,62249,Filtro,9,11,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
299088,2025,2025-11-24,RESTREPO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA CUENCA DEL ALTO CIELO Y LA TESALIA. ESP,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA CUENCA DEL ALTO CIELO Y LA TESALIA. ESP,62249,Filtro,10,12,1,5.71,5.71,BAJO,BAJO,Resolución 2115 de 2007
270718,2025,2025-04-28,RESTREPO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA ACUAITALIA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA ACUAITALIA,117141,Grifo,9,9,4,94.57,94.57,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
298903,2025,2025-11-25,RESTREPO,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA ACUAITALIA,ASOCIACIÓN DE USUARIOS DEL ACUEDUCTO DE LA VEREDA LA ITALIA ACUAITALIA,117141,Grifo,12,16,5,36.36,36.36,ALTO,ALTO,Resolución 2115 de 2007
254878,2025,2025-02-11,RESTREPO,ASOCIACIÓN DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO DE LA VEREDA MADROÑAL SECTOR PUERTA NEGRA DEL SECTOR RURAL DE RESTREPO VALLE DEL CAUCA,ASOCIACIÓN DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO DE LA VEREDA MADROÑAL SECTOR PUERTA NEGRA,65691,Grifo,10,13,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
273090,2025,2025-06-25,RESTREPO,ASOCIACIÓN DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO DE LA VEREDA MADROÑAL SECTOR PUERTA NEGRA DEL SECTOR RURAL DE RESTREPO VALLE DEL CAUCA,ASOCIACIÓN DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO DE LA VEREDA MADROÑAL SECTOR PUERTA NEGRA,65691,Grifo,10,13,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
300756,2025,2025-11-25,RESTREPO,ASOCIACIÓN DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO DE LA VEREDA MADROÑAL SECTOR PUERTA NEGRA DEL SECTOR RURAL DE RESTREPO VALLE DEL CAUCA,ASOCIACIÓN DE USUARIOS DEL SERVICIO DE AGUA DEL ACUEDUCTO DE LA VEREDA MADROÑAL SECTOR PUERTA NEGRA,65691,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
254655,2025,2025-02-05,RESTREPO,ASOCIACION DE USUARIOS Y/O SUSCRIPTORES DEL SERVICIO DE AGUA POTABLE DE LA VEREDA SANTA ROSA MUNICIPIO DE RESTREPO DEPARTAMENTO DEL VALLE DEL CAUCA,AVESARO,59537,Filtro,9,11,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
278268,2025,2025-07-21,RESTREPO,ASOCIACION DE USUARIOS Y/O SUSCRIPTORES DEL SERVICIO DE AGUA POTABLE DE LA VEREDA SANTA ROSA MUNICIPIO DE RESTREPO DEPARTAMENTO DEL VALLE DEL CAUCA,AVESARO,59537,Grifo,11,14,5,86.61,86.61,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
285114,2025,2025-09-03,RESTREPO,ASOCIACION DE USUARIOS Y/O SUSCRIPTORES DEL SERVICIO DE AGUA POTABLE DE LA VEREDA SANTA ROSA MUNICIPIO DE RESTREPO DEPARTAMENTO DEL VALLE DEL CAUCA,AVESARO,59537,Filtro,11,13,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
278244,2025,2025-07-21,RESTREPO,JUNTA ADMINISTRADORA ACUEDUCTO BOMBAY ,BOMBAY E.S.P.,107789,Grifo,11,14,5,86.61,86.61,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
299081,2025,2025-11-24,RESTREPO,JUNTA ADMINISTRADORA ACUEDUCTO BOMBAY ,BOMBAY E.S.P.,107789,Filtro,10,12,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
254887,2025,2025-02-11,RESTREPO,ASOCIACIÓN DE USUARIOS DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DEL CORREGIMIENTO DE SAN SALVADOR Y LA VEREDA EL SILENCIO - ASSOCOSAN,EL SILENCIO,104574,Grifo,10,13,6,94.57,94.57,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
272827,2025,2025-06-25,RESTREPO,ASOCIACIÓN DE USUARIOS DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DEL CORREGIMIENTO DE SAN SALVADOR Y LA VEREDA EL SILENCIO - ASSOCOSAN,EL SILENCIO,104574,Grifo,10,13,6,94.57,94.57,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
254882,2025,2025-02-11,RESTREPO,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,104370,Filtro,9,11,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
272810,2025,2025-06-25,RESTREPO,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,104370,Grifo,10,13,3,62.02,62.02,ALTO,ALTO,Resolución 2115 de 2007
285120,2025,2025-09-03,RESTREPO,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,104370,Filtro,11,13,1,5.5,5.5,BAJO,BAJO,Resolución 2115 de 2007
300768,2025,2025-11-25,RESTREPO,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,JUNTA ADMINISTRADORA ACUEDUCTO LA BELMIRA,104370,Grifo,11,14,3,59.26,59.26,ALTO,ALTO,Resolución 2115 de 2007
271591,2025,2025-05-19,RESTREPO,JUNTA ADMINISTRADORA DEL ACUEDUCTO LA SOLEDAD,JUNTA ADMINISTRADORA DEL ACUEDUCTO LA SOLEDAD,120388,Grifo,17,20,5,72.85,72.85,ALTO,ALTO,Resolución 2115 de 2007
271622,2025,2025-05-19,RESTREPO,PARCELACION ALTA DE ILAMA,PARCELACION ALTA DE ILAMA,999992,Grifo,18,21,7,81.05,81.05,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
270792,2025,2025-04-30,RESTREPO,ASOCIACION DE ACUEDUCTO VEREDAL ALTO SAN PABLO,QUEBRADA ALFA BELLAVISTA,133061,Grifo,10,13,6,94.57,94.57,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
301738,2025,2025-11-24,RESTREPO,ASOCIACION DE ACUEDUCTO VEREDAL ALTO SAN PABLO,QUEBRADA ALFA BELLAVISTA,133061,Grifo,11,14,6,90.37,90.37,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
254886,2025,2025-02-11,RESTREPO,ASOCIACIÓN DE USUARIOS DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DEL CORREGIMIENTO DE SAN SALVADOR Y LA VEREDA EL SILENCIO - ASSOCOSAN,SAN SALVADOR,121430,Grifo,10,13,3,32.56,32.56,MEDIO,MEDIO,Resolución 2115 de 2007
272817,2025,2025-06-25,RESTREPO,ASOCIACIÓN DE USUARIOS DEL SISTEMA DE SUMINISTRO DE AGUA RURAL COMUNITARIA DEL CORREGIMIENTO DE SAN SALVADOR Y LA VEREDA EL SILENCIO - ASSOCOSAN,SAN SALVADOR,121430,Grifo,10,13,2,23.26,23.26,MEDIO,MEDIO,Resolución 2115 de 2007
272834,2025,2025-06-25,RESTREPO,ACUEDUCTO RURAL ALTO ZABALETAS,SUPERFICIAL,130096,Grifo,10,13,3,62.02,62.02,ALTO,ALTO,Resolución 2115 de 2007
298874,2025,2025-11-25,RESTREPO,ACUEDUCTO RURAL ALTO ZABALETAS,SUPERFICIAL,130096,Grifo,11,12,2,78.43,78.43,ALTO,ALTO,Resolución 2115 de 2007
270767,2025,2025-04-22,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO EL DIAMANTE - ACUADIAMANTE,ACUADIAMANTE-LA ZULIA,113536,Grifo,10,13,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
272863,2025,2025-06-17,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO EL DIAMANTE - ACUADIAMANTE,ACUADIAMANTE-LA ZULIA,113536,Grifo,10,13,2,23.26,23.26,MEDIO,MEDIO,Resolución 2115 de 2007
285431,2025,2025-09-09,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO EL DIAMANTE - ACUADIAMANTE,ACUADIAMANTE-LA ZULIA,113536,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
270725,2025,2025-04-30,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE FENICIA,ACUAFENICIA,58606,Grifo,10,13,3,32.56,32.56,MEDIO,MEDIO,Resolución 2115 de 2007
272737,2025,2025-06-17,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE FENICIA,ACUAFENICIA,58606,Grifo,10,13,3,32.56,32.56,MEDIO,MEDIO,Resolución 2115 de 2007
282838,2025,2025-08-26,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE FENICIA,ACUAFENICIA,58606,Grifo,12,15,3,30.66,30.66,MEDIO,MEDIO,Resolución 2115 de 2007
292907,2025,2025-10-28,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE FENICIA,ACUAFENICIA,58606,Grifo,10,13,3,31.58,31.58,MEDIO,MEDIO,Resolución 2115 de 2007
259968,2025,2025-03-19,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE GUAYABAL - ACUAGUAYABAL,ACUAGUAYABAL,58642,Grifo,12,15,5,79.14,79.14,ALTO,ALTO,Resolución 2115 de 2007
272892,2025,2025-06-17,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE GUAYABAL - ACUAGUAYABAL,ACUAGUAYABAL,58642,Grifo,10,13,2,23.26,23.26,MEDIO,MEDIO,Resolución 2115 de 2007
257481,2025,2025-03-05,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE MADRIGALDEL MUNICIPIO DE RIOFRIO VALLE - ACUAMADRIGAL,ACUAMADRIGAL,59156,Grifo,12,15,7,92.09,92.09,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
271721,2025,2025-05-12,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE MADRIGALDEL MUNICIPIO DE RIOFRIO VALLE - ACUAMADRIGAL,ACUAMADRIGAL,59156,Grifo,12,15,5,51.8,51.8,ALTO,ALTO,Resolución 2115 de 2007
270788,2025,2025-04-30,RIOFRIO,ACUAMIRAVALLE,ACUAMIRAVALLE,125791,Grifo,10,13,5,85.27,85.27,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
282841,2025,2025-08-26,RIOFRIO,ACUAMIRAVALLE,ACUAMIRAVALLE,125791,Grifo,12,15,3,58.39,58.39,ALTO,ALTO,Resolución 2115 de 2007
270757,2025,2025-04-22,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE MORROPLANCHO DEL MUNICIPIO DE RIOFRIO VALLE. - ACUAMORROPLANCHO,ACUAMORROPLANCHO,58641,Grifo,10,13,5,85.27,85.27,INVIABLE SANITARIAMENTE,INVIABLE SANITARIAMENTE,Resolución 2115 de 2007
278265,2025,2025-07-16,RIOFRIO,ASOCIACION DE USUARIOS DEL ACUEDUCTO DE LA VEREDA DE MORROPLANCHO DEL MUNICIPIO DE RIOFRIO VALLE. - ACUAMORROPLANCHO,ACUAMORROPLANCHO,58641,Grifo,11,14,3,62.99,62.99,ALTO,ALTO,Resolución 2115 de 2007
271505,2025,2025-05-21,RIOFRIO,ACUARABIA,ACUARABIA,125433,Grifo,12,15,5,79.14,79.14,ALTO,ALTO,Resolución 2115 de 2007
285437,2025,2025-09-09,RIOFRIO,ACUARABIA,ACUARABIA,125433,Grifo,12,15,2,21.58,21.58,MEDIO,MEDIO,Resolución 2115 de 2007
259785,2025,2025-03-19,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE SALONICA - ACUASALONICA,ACUASALONICA,58946,Grifo,12,15,2,21.58,21.58,MEDIO,MEDIO,Resolución 2115 de 2007
271536,2025,2025-05-21,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE SALONICA - ACUASALONICA,ACUASALONICA,58946,Grifo,12,15,3,30.22,30.22,MEDIO,MEDIO,Resolución 2115 de 2007
272895,2025,2025-06-17,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE SALONICA - ACUASALONICA,ACUASALONICA,58946,Grifo,10,13,2,23.26,23.26,MEDIO,MEDIO,Resolución 2115 de 2007
278260,2025,2025-07-16,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE SALONICA - ACUASALONICA,ACUASALONICA,58946,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
285294,2025,2025-09-09,RIOFRIO,FUNDACION DE USUARIOS DEL ACUEDUCTO DEL CORREGIMIENTO DE SALONICA - ACUASALONICA,ACUASALONICA,58946,Grifo,12,15,2,21.58,21.58,MEDIO,MEDIO,Resolución 2115 de 2007
253118,2025,2025-01-20,RIOFRIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - RIOFRIO,ACUAVALLE S.A. E.S.P. - RIOFRIO,58658,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
254440,2025,2025-02-03,RIOFRIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - RIOFRIO,ACUAVALLE S.A. E.S.P. - RIOFRIO,58658,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
257439,2025,2025-03-05,RIOFRIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - RIOFRIO,ACUAVALLE S.A. E.S.P. - RIOFRIO,58658,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
261611,2025,2025-04-02,RIOFRIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - RIOFRIO,ACUAVALLE S.A. E.S.P. - RIOFRIO,58658,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
271493,2025,2025-05-06,RIOFRIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - RIOFRIO,ACUAVALLE S.A. E.S.P. - RIOFRIO,58658,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
272702,2025,2025-06-11,RIOFRIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - RIOFRIO,ACUAVALLE S.A. E.S.P. - RIOFRIO,58658,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
275920,2025,2025-07-08,RIOFRIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - RIOFRIO,ACUAVALLE S.A. E.S.P. - RIOFRIO,58658,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
279850,2025,2025-08-05,RIOFRIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - RIOFRIO,ACUAVALLE S.A. E.S.P. - RIOFRIO,58658,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
285149,2025,2025-09-01,RIOFRIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - RIOFRIO,ACUAVALLE S.A. E.S.P. - RIOFRIO,58658,Grifo,13,16,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
291383,2025,2025-10-22,RIOFRIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - RIOFRIO,ACUAVALLE S.A. E.S.P. - RIOFRIO,58658,Grifo,11,14,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
295558,2025,2025-11-13,RIOFRIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - RIOFRIO,ACUAVALLE S.A. E.S.P. - RIOFRIO,58658,Grifo,12,15,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
299643,2025,2025-12-01,RIOFRIO,SOCIEDAD DE ACUEDUCTOS Y ALCANTARILLADOS DEL VALLE DEL CAUCA S.A. E.S.P. ACUAVALLE S.A. E.S.P. - RIOFRIO,ACUAVALLE S.A. E.S.P. - RIOFRIO,58658,Grifo,15,18,0,0.0,0.0,SIN RIESGO,SIN RIESGO,Resolución 2115 de 2007
270766,2025,2025-04-22,RIOFRIO,ACUEDUCTO DE USUARIOS DE LA ZULIA - ACUAZULIA - ,ACUAZULIA,66187,Grifo,10,13,4,46.51,46.51,ALTO,ALTO,Resolución 2115 de 2007
