codigo_dane_fuente,municipio,aro_uesvalle,seccion_fuente,componente,indicador,valor_raw,valor_num,tipo_valor,columna_fuente,fila_fuente
76622,Roldanillo,ARO Norte - Cartago,9. SECTOR AGROPECUARIO,Porcícola,Pérdida de productos,sin información ,,TEXTO / MARCA,ID,35
76622,Roldanillo,ARO Norte - Cartago,9. SECTOR AGROPECUARIO,Porcícola,Pérdida de infraestructura,sin información ,,TEXTO / MARCA,IE,35
76622,Roldanillo,ARO Norte - Cartago,9. SECTOR AGROPECUARIO,Avícola,Pérdida de productos,sin información ,,TEXTO / MARCA,IH,35
76622,Roldanillo,ARO Norte - Cartago,9. SECTOR AGROPECUARIO,Avícola,Pérdida de infraestructura,sin información ,,TEXTO / MARCA,II,35
76622,Roldanillo,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,35
76622,Roldanillo,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,35
76622,Roldanillo,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,35
76622,Roldanillo,ARO Norte - Cartago,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,35
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Uso restringido (Número),si,,TEXTO / MARCA,AH,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Averiado (Número),si,,TEXTO / MARCA,AJ,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Uso restringido (Número),Sagrado corazon muro caido,,TEXTO / MARCA,AL,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),3,3,NUMÉRICO,AN,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Uso restringido (No),N/A,,TEXTO / MARCA,AP,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Fuera de servicio (No),N/A,,TEXTO / MARCA,AQ,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Averiado (No),N/A,,TEXTO / MARCA,AR,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Destruido (No),N/A,,TEXTO / MARCA,AS,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Uso restringido (No),NO,,TEXTO / MARCA,AT,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Fuera de servicio (No),NO,,TEXTO / MARCA,AU,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Averiado (No),NO,,TEXTO / MARCA,AV,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Destruido (No),NO,,TEXTO / MARCA,AW,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Uso restringido (No),SI,,TEXTO / MARCA,AX,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Fuera de servicio (No),SI,,TEXTO / MARCA,AY,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),SI,,TEXTO / MARCA,AZ,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Destruido (No),NO,,TEXTO / MARCA,BA,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Uso restringido (No),N/A,,TEXTO / MARCA,BB,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Fuera de servicio (No),N/A,,TEXTO / MARCA,BC,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Averiado (No),N/A,,TEXTO / MARCA,BD,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Destruido (No),N/A,,TEXTO / MARCA,BE,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Uso restringido (No),NO,,TEXTO / MARCA,BF,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Fuera de servicio (No),NO,,TEXTO / MARCA,BG,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Averiado (No),NO,,TEXTO / MARCA,BH,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Destruido (No),NO,,TEXTO / MARCA,BI,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Uso restringido (No),N/A,,TEXTO / MARCA,BJ,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Fuera de servicio (No),N/A,,TEXTO / MARCA,BK,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Averiado (No),N/A,,TEXTO / MARCA,BL,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Otros,Destruido (No),N/A,,TEXTO / MARCA,BM,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Uso restringido (No),NO TENEMOS,,TEXTO / MARCA,BN,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Fuera de servicio (No),N/A,,TEXTO / MARCA,BO,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Averiado (No),N/A,,TEXTO / MARCA,BP,36
76670,San Pedro,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Destruido (No),N/A,,TEXTO / MARCA,BQ,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,N/A,,TEXTO / MARCA,BU,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Fuera de servicio,N/A,,TEXTO / MARCA,BV,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Averiado,N/A,,TEXTO / MARCA,BW,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Destruido,N/A,,TEXTO / MARCA,BX,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Uso restringido,NO,,TEXTO / MARCA,BY,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Fuera de servicio,NO,,TEXTO / MARCA,BZ,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Averiado,NO,,TEXTO / MARCA,CA,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Destruido,NO,,TEXTO / MARCA,CB,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Uso restringido,NO,,TEXTO / MARCA,CC,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Fuera de servicio,NO,,TEXTO / MARCA,CD,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Averiado,NO,,TEXTO / MARCA,CE,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Emisoras,Destruido,NO,,TEXTO / MARCA,CF,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Canales de televisión,Uso restringido,NO,,TEXTO / MARCA,CG,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Canales de televisión,Averiado,NO,,TEXTO / MARCA,CI,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Canales de televisión,Destruido,NO,,TEXTO / MARCA,CJ,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Uso restringido,NO,,TEXTO / MARCA,CK,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Fuera de servicio,NO,,TEXTO / MARCA,CL,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Averiado,NO,,TEXTO / MARCA,CM,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Internet,Destruido,NO,,TEXTO / MARCA,CN,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones,Uso restringido,NO,,TEXTO / MARCA,CO,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones,Fuera de servicio,NO,,TEXTO / MARCA,CP,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones,Averiado,NO,,TEXTO / MARCA,CQ,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones,Destruido,NO,,TEXTO / MARCA,CR,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Enlace satelital,Uso restringido,N/A,,TEXTO / MARCA,CS,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Enlace satelital,Fuera de servicio,N/A,,TEXTO / MARCA,CT,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Enlace satelital,Averiado,N/A,,TEXTO / MARCA,CU,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Enlace satelital,Destruido,N/A,,TEXTO / MARCA,CV,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones móviles,Uso restringido,N/A,,TEXTO / MARCA,CW,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones móviles,Fuera de servicio,N/A,,TEXTO / MARCA,CX,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones móviles,Averiado,N/A,,TEXTO / MARCA,CY,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Radiocomunicaciones móviles,Destruido,N/A,,TEXTO / MARCA,CZ,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Comunicaciones aeronáuticas,Uso restringido,N/A,,TEXTO / MARCA,DA,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Comunicaciones aeronáuticas,Fuera de servicio,N/A,,TEXTO / MARCA,DB,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Comunicaciones aeronáuticas,Averiado,N/A,,TEXTO / MARCA,DC,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Comunicaciones aeronáuticas,Destruido,N/A,,TEXTO / MARCA,DD,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Comunicaciones marítimas y fluviales,Uso restringido,N/A,,TEXTO / MARCA,DE,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Comunicaciones marítimas y fluviales,Fuera de servicio,N/A,,TEXTO / MARCA,DF,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Comunicaciones marítimas y fluviales,Averiado,N/A,,TEXTO / MARCA,DG,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Comunicaciones marítimas y fluviales,Destruido,N/A,,TEXTO / MARCA,DH,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Computadores para educar,Uso restringido,NO,,TEXTO / MARCA,DI,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Computadores para educar,Fuera de servicio,NO,,TEXTO / MARCA,DJ,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Computadores para educar,Averiado,NO,,TEXTO / MARCA,DK,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Computadores para educar,Destruido,NO,,TEXTO / MARCA,DL,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,"Redes institucionales HF, VHF o UHF",Uso restringido,N/A,,TEXTO / MARCA,DM,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,"Redes institucionales HF, VHF o UHF",Fuera de servicio,N/A,,TEXTO / MARCA,DN,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,"Redes institucionales HF, VHF o UHF",Averiado,N/A,,TEXTO / MARCA,DO,36
76670,San Pedro,ARO Centro - Tuluá,6. TELECOMUNICACIONES,"Redes institucionales HF, VHF o UHF",Destruido,N/A,,TEXTO / MARCA,DP,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red primaria,Cerrada(o) – ubicación/abscisa,NO,,TEXTO / MARCA,DU,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red primaria,Con paso restringido – ubicación/abscisa,NO,,TEXTO / MARCA,DV,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red primaria,Comentario,NO,,TEXTO / MARCA,DW,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red secundaria,Cerrada(o) – ubicación/abscisa,NO,,TEXTO / MARCA,DX,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red secundaria,Con paso restringido – ubicación/abscisa,NO,,TEXTO / MARCA,DY,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red secundaria,Comentario,NO,,TEXTO / MARCA,DZ,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Red terciaria,Comentario,ESPERANDO REPORTE,,TEXTO / MARCA,EC,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Cerrada(o) – ubicación/abscisa,N/A,,TEXTO / MARCA,ED,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Con paso restringido – ubicación/abscisa,N/A,,TEXTO / MARCA,EE,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes vehiculares y/o pontones,Comentario,N/A,,TEXTO / MARCA,EF,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes peatonales,Cerrada(o) – ubicación/abscisa,NO,,TEXTO / MARCA,EG,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes peatonales,Con paso restringido – ubicación/abscisa,NO,,TEXTO / MARCA,EH,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puentes peatonales,Comentario,NO,,TEXTO / MARCA,EI,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Túnel,Cerrada(o) – ubicación/abscisa,NO,,TEXTO / MARCA,EJ,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Túnel,Con paso restringido – ubicación/abscisa,NO,,TEXTO / MARCA,EK,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Túnel,Comentario,NO,,TEXTO / MARCA,EL,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo férreo,Descripción de la afectación,NO,,TEXTO / MARCA,EM,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo férreo,Uso restringido,NO,,TEXTO / MARCA,EN,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo férreo,Fuera de servicio,NO,,TEXTO / MARCA,EO,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo marítimo,Descripción de la afectación,NO,,TEXTO / MARCA,EP,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo marítimo,Uso restringido,NO,,TEXTO / MARCA,EQ,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo marítimo,Fuera de servicio,NO,,TEXTO / MARCA,ER,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo fluvial,Descripción de la afectación,NO,,TEXTO / MARCA,ES,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo fluvial,Uso restringido,NO,,TEXTO / MARCA,ET,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo fluvial,Fuera de servicio,NO,,TEXTO / MARCA,EU,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo aéreo,Descripción de la afectación,NO,,TEXTO / MARCA,EV,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo aéreo,Uso restringido,NO,,TEXTO / MARCA,EW,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo aéreo,Fuera de servicio,NO,,TEXTO / MARCA,EX,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo terminal terrestre,Descripción de la afectación,NO,,TEXTO / MARCA,EY,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo terminal terrestre,Uso restringido,NO,,TEXTO / MARCA,EZ,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Modo terminal terrestre,Fuera de servicio,NO,,TEXTO / MARCA,FA,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puertos fluviales,En servicio,NO,,TEXTO / MARCA,FB,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puertos fluviales,Uso restringido,NO,,TEXTO / MARCA,FC,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puertos fluviales,Fuera de servicio,NO,,TEXTO / MARCA,FD,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puerto marítimo,En servicio,NO,,TEXTO / MARCA,FE,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puerto marítimo,Uso restringido,NO,,TEXTO / MARCA,FF,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Puerto marítimo,Fuera de servicio,NO,,TEXTO / MARCA,FG,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Aeropuertos,En servicio,NO,,TEXTO / MARCA,FH,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Aeropuertos,Uso restringido,NO,,TEXTO / MARCA,FI,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Aeropuertos,Fuera de servicio,NO,,TEXTO / MARCA,FJ,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Terminales terrestres,En servicio,NO,,TEXTO / MARCA,FK,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Terminales terrestres,Uso restringido,NO,,TEXTO / MARCA,FL,36
76670,San Pedro,ARO Centro - Tuluá,7. ACCESIBILIDAD Y TRANSPORTE,Terminales terrestres,Fuera de servicio,NO,,TEXTO / MARCA,FM,36
76670,San Pedro,ARO Centro - Tuluá,9. SECTOR AGROPECUARIO,Agricultura,Hectáreas afectadas,aun no se tiene el registro,,TEXTO / MARCA,HP,36
76670,San Pedro,ARO Centro - Tuluá,9. SECTOR AGROPECUARIO,Ganadería,Pérdida de productos,aun no se tiene el registro,,TEXTO / MARCA,HV,36
76670,San Pedro,ARO Centro - Tuluá,9. SECTOR AGROPECUARIO,Piscícola,Pérdida de productos,aun no se tiene el registro,,TEXTO / MARCA,HZ,36
76670,San Pedro,ARO Centro - Tuluá,9. SECTOR AGROPECUARIO,Porcícola,Pérdida de productos,aun no se tiene el registro,,TEXTO / MARCA,ID,36
76670,San Pedro,ARO Centro - Tuluá,9. SECTOR AGROPECUARIO,Avícola,Pérdida de productos,aun no se tiene el registro,,TEXTO / MARCA,IH,36
76670,San Pedro,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Financiero (No),aun no se tiene el registro,,TEXTO / MARCA,IM,36
76670,San Pedro,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Microempresas,Total (No),0,0,NUMÉRICO,IS,36
76670,San Pedro,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Financiero (No),aun no se tiene el registro,,TEXTO / MARCA,IT,36
76670,San Pedro,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Pequeñas empresas,Total (No),0,0,NUMÉRICO,IZ,36
76670,San Pedro,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Financiero (No),aun no se tiene el registro,,TEXTO / MARCA,JA,36
76670,San Pedro,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Medianas empresas,Total (No),0,0,NUMÉRICO,JG,36
76670,San Pedro,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Financiero (No),aun no se tiene el registro,,TEXTO / MARCA,JH,36
76670,San Pedro,ARO Centro - Tuluá,"10. INDUSTRIA, COMERCIO Y TURISMO",Sector informal,Total (No),0,0,NUMÉRICO,JN,36
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Uso restringido (Número),si,,TEXTO / MARCA,AH,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Fuera de servicio (Número),si,,TEXTO / MARCA,AI,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Averiado (Número),si,,TEXTO / MARCA,AJ,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Alcaldía,Destruido (Número),si,,TEXTO / MARCA,AK,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Fuera de servicio (Número),0,0,NUMÉRICO,AM,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Averiado (No),6,6,NUMÉRICO,AN,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Establecimientos educativos,Destruido (No),0,0,NUMÉRICO,AO,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Uso restringido (No),0,0,NUMÉRICO,AP,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Fuera de servicio (No),0,0,NUMÉRICO,AQ,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Averiado (No),0,0,NUMÉRICO,AR,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones del ICBF,Destruido (No),0,0,NUMÉRICO,AS,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Uso restringido (No),3,3,NUMÉRICO,AT,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Fuera de servicio (No),1,1,NUMÉRICO,AU,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Averiado (No),3,3,NUMÉRICO,AV,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Instalaciones de cultura,Destruido (No),0,0,NUMÉRICO,AW,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Uso restringido (No),1,1,NUMÉRICO,AX,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Fuera de servicio (No),1,1,NUMÉRICO,AY,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Averiado (No),1,1,NUMÉRICO,AZ,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Iglesias,Destruido (No),0,0,NUMÉRICO,BA,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Uso restringido (No),1,1,NUMÉRICO,BB,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Fuera de servicio (No),1,1,NUMÉRICO,BC,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Averiado (No),1,1,NUMÉRICO,BD,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Plaza de mercado,Destruido (No),0,0,NUMÉRICO,BE,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Uso restringido (No),1,1,NUMÉRICO,BF,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Fuera de servicio (No),1,1,NUMÉRICO,BG,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Averiado (No),1 Casa del Deporte,,TEXTO / MARCA,BH,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Escenarios deportivos,Destruido (No),1,1,NUMÉRICO,BI,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Uso restringido (No),0,0,NUMÉRICO,BN,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Fuera de servicio (No),0,0,NUMÉRICO,BO,37
76736,Sevilla,ARO Centro - Tuluá,5. EDIFICACIONES PÚBLICAS,Albergues,Averiado (No),0,0,NUMÉRICO,BP,37
76736,Sevilla,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía fija,Uso restringido,X,,TEXTO / MARCA,BU,37
76736,Sevilla,ARO Centro - Tuluá,6. TELECOMUNICACIONES,Telefonía celular,Uso restringido,X,,TEXTO / MARCA,BY,37
