ARO,Anio,Tipo_servicio_codigo,Tipo_servicio_nombre,Codigo,Fecha_envio,Fecha_recepcion,Hora_recepcion,Fecha_resultados,Tipo,Entidad_que_remite,Muestras_recibidas,Muestras_rechazadas,Estado,Pagina_manual,Fila_archivo,Muestras_recibidas_num,Muestras_rechazadas_num,Clave_ARO_Codigo,Es_codigo_valido,Fecha_envio_dt,Fecha_recepcion_dt,Fecha_resultados_dt,Es_duplicado_por_codigo
Cali,2026,VIG,VIGILANCIA RUTINARIA,20260428-8026-VIG,28/04/2026,28/04/2026,3:35 PM,10/05/2026,Agua,UESVALLE - ARO CALI,3,0,Finalizada,1,68,3,0,Cali|20260428-8026-VIG,True,2026-04-28,2026-04-28,2026-05-10,False
Cali,2026,VIG,VIGILANCIA RUTINARIA,20260428-8022-VIG,28/04/2026,28/04/2026,3:35 PM,10/05/2026,Agua,UESVALLE - ARO CALI,3,0,Finalizada,1,69,3,0,Cali|20260428-8022-VIG,True,2026-04-28,2026-04-28,2026-05-10,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250901-4075-VIG,01/09/2025,01/09/2025,3:45 PM,11/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,693,3,0,Cali|20250901-4075-VIG,True,2025-09-01,2025-09-01,2025-09-11,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250901-4104-VIG,01/09/2025,01/09/2025,3:45 PM,11/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,694,3,0,Cali|20250901-4104-VIG,True,2025-09-01,2025-09-01,2025-09-11,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250901-4097-VIG,01/09/2025,01/09/2025,3:45 PM,11/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,695,3,0,Cali|20250901-4097-VIG,True,2025-09-01,2025-09-01,2025-09-11,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250901-4135-VIG,01/09/2025,01/09/2025,3:45 PM,11/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,696,3,0,Cali|20250901-4135-VIG,True,2025-09-01,2025-09-01,2025-09-11,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250901-4134-VIG,01/09/2025,01/09/2025,3:45 PM,11/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,697,3,0,Cali|20250901-4134-VIG,True,2025-09-01,2025-09-01,2025-09-11,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250901-4132-VIG,01/09/2025,01/09/2025,3:45 PM,11/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,698,3,0,Cali|20250901-4132-VIG,True,2025-09-01,2025-09-01,2025-09-11,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250901-4133-VIG,01/09/2025,01/09/2025,3:45 PM,11/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,699,3,0,Cali|20250901-4133-VIG,True,2025-09-01,2025-09-01,2025-09-11,False
Cali,2026,MR,MAPAS DE RIESGOS,20260427-7970-MR,27/04/2026,27/04/2026,4:45 PM,13/05/2026,Agua,UESVALLE - ARO CALI,3,0,Finalizada,1,70,3,0,Cali|20260427-7970-MR,True,2026-04-27,2026-04-27,2026-05-13,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250827-4030-VIG,27/08/2025,27/08/2025,12:15 PM,06/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,700,3,0,Cali|20250827-4030-VIG,True,2025-08-27,2025-08-27,2025-09-06,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250827-4027-VIG,27/08/2025,27/08/2025,12:15 PM,06/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,701,3,0,Cali|20250827-4027-VIG,True,2025-08-27,2025-08-27,2025-09-06,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250827-4032-VIG,27/08/2025,27/08/2025,12:15 PM,06/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,702,3,0,Cali|20250827-4032-VIG,True,2025-08-27,2025-08-27,2025-09-06,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250827-4036-VIG,27/08/2025,27/08/2025,12:15 PM,06/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,703,3,0,Cali|20250827-4036-VIG,True,2025-08-27,2025-08-27,2025-09-06,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250827-4026-VIG,27/08/2025,27/08/2025,12:15 PM,06/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,704,3,0,Cali|20250827-4026-VIG,True,2025-08-27,2025-08-27,2025-09-06,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250827-4034-VIG,27/08/2025,27/08/2025,12:15 PM,06/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,705,3,0,Cali|20250827-4034-VIG,True,2025-08-27,2025-08-27,2025-09-06,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250826-3990-VIG,26/08/2025,26/08/2025,12:40 PM,04/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,706,3,0,Cali|20250826-3990-VIG,True,2025-08-26,2025-08-26,2025-09-04,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250826-3964-VIG,26/08/2025,26/08/2025,12:40 PM,04/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,707,3,0,Cali|20250826-3964-VIG,True,2025-08-26,2025-08-26,2025-09-04,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250826-3972-VIG,26/08/2025,26/08/2025,12:40 PM,04/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,708,3,0,Cali|20250826-3972-VIG,True,2025-08-26,2025-08-26,2025-09-04,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250826-3988-VIG,26/08/2025,26/08/2025,12:40 PM,04/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,709,3,0,Cali|20250826-3988-VIG,True,2025-08-26,2025-08-26,2025-09-04,False
Cali,2026,MR,MAPAS DE RIESGOS,20260427-7971-MR,27/04/2026,27/04/2026,4:45 PM,13/05/2026,Agua,UESVALLE - ARO CALI,3,0,Finalizada,1,71,3,0,Cali|20260427-7971-MR,True,2026-04-27,2026-04-27,2026-05-13,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250826-3986-VIG,26/08/2025,26/08/2025,12:40 PM,04/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,710,3,0,Cali|20250826-3986-VIG,True,2025-08-26,2025-08-26,2025-09-04,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250826-3961-VIG,26/08/2025,26/08/2025,12:40 PM,04/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,711,3,0,Cali|20250826-3961-VIG,True,2025-08-26,2025-08-26,2025-09-04,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250826-3960-VIG,26/08/2025,26/08/2025,12:40 PM,04/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,712,3,0,Cali|20250826-3960-VIG,True,2025-08-26,2025-08-26,2025-09-04,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250826-3963-VIG,26/08/2025,26/08/2025,12:40 PM,04/09/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,713,3,0,Cali|20250826-3963-VIG,True,2025-08-26,2025-08-26,2025-09-04,False
Cali,2025,MR,MAPAS DE RIESGOS,20250825-3935-MR,25/08/2025,25/08/2025,2:40 PM,05/11/2025,Agua,UESVALLE - ARO CALI,4,0,Finalizada,7,714,4,0,Cali|20250825-3935-MR,True,2025-08-25,2025-08-25,2025-11-05,False
Cali,2025,MR,MAPAS DE RIESGOS,20250825-3922-MR,25/08/2025,25/08/2025,2:40 PM,16/09/2025,Agua,UESVALLE - ARO CALI,4,0,Finalizada,7,715,4,0,Cali|20250825-3922-MR,True,2025-08-25,2025-08-25,2025-09-16,False
Cali,2025,MR,MAPAS DE RIESGOS,20250825-3958-MR,25/08/2025,25/08/2025,2:40 PM,16/09/2025,Agua,UESVALLE - ARO CALI,2,0,Finalizada,7,716,2,0,Cali|20250825-3958-MR,True,2025-08-25,2025-08-25,2025-09-16,False
Cali,2025,MR,MAPAS DE RIESGOS,20250825-3914-MR,25/08/2025,25/08/2025,10:00 AM,15/10/2025,Agua,UESVALLE - ARO CALI,4,0,Finalizada,7,717,4,0,Cali|20250825-3914-MR,True,2025-08-25,2025-08-25,2025-10-15,False
Cali,2025,MR,MAPAS DE RIESGOS,20250825-3912-MR,25/08/2025,25/08/2025,10:00 AM,15/10/2025,Agua,UESVALLE - ARO CALI,2,0,Finalizada,7,718,2,0,Cali|20250825-3912-MR,True,2025-08-25,2025-08-25,2025-10-15,False
Cali,2025,MR,MAPAS DE RIESGOS,20250825-3913-MR,25/08/2025,25/08/2025,10:00 AM,15/10/2025,Agua,UESVALLE - ARO CALI,4,0,Finalizada,7,719,4,0,Cali|20250825-3913-MR,True,2025-08-25,2025-08-25,2025-10-15,False
Cali,2026,MR,MAPAS DE RIESGOS,20260427-7975-MR,27/04/2026,27/04/2026,4:45 PM,13/05/2026,Agua,UESVALLE - ARO CALI,3,0,Finalizada,1,72,3,0,Cali|20260427-7975-MR,True,2026-04-27,2026-04-27,2026-05-13,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250820-3826-VIG,20/08/2025,20/08/2025,3:40 PM,31/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,720,3,0,Cali|20250820-3826-VIG,True,2025-08-20,2025-08-20,2025-08-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250820-3876-VIG,20/08/2025,20/08/2025,3:40 PM,31/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,721,3,0,Cali|20250820-3876-VIG,True,2025-08-20,2025-08-20,2025-08-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250820-3848-VIG,20/08/2025,20/08/2025,3:40 PM,31/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,722,3,0,Cali|20250820-3848-VIG,True,2025-08-20,2025-08-20,2025-08-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250820-3827-VIG,20/08/2025,20/08/2025,3:40 PM,31/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,723,3,0,Cali|20250820-3827-VIG,True,2025-08-20,2025-08-20,2025-08-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250820-3845-VIG,20/08/2025,20/08/2025,3:40 PM,31/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,724,3,0,Cali|20250820-3845-VIG,True,2025-08-20,2025-08-20,2025-08-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250820-3884-VIG,20/08/2025,20/08/2025,3:40 PM,31/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,725,3,0,Cali|20250820-3884-VIG,True,2025-08-20,2025-08-20,2025-08-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250820-3874-VIG,20/08/2025,20/08/2025,3:40 PM,31/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,726,3,0,Cali|20250820-3874-VIG,True,2025-08-20,2025-08-20,2025-08-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250820-3885-VIG,20/08/2025,20/08/2025,3:40 PM,31/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,727,3,0,Cali|20250820-3885-VIG,True,2025-08-20,2025-08-20,2025-08-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250820-3842-VIG,20/08/2025,20/08/2025,3:40 PM,31/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,728,3,0,Cali|20250820-3842-VIG,True,2025-08-20,2025-08-20,2025-08-31,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250820-3875-VIG,20/08/2025,20/08/2025,3:40 PM,31/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,729,3,0,Cali|20250820-3875-VIG,True,2025-08-20,2025-08-20,2025-08-31,False
Cali,2026,MR,MAPAS DE RIESGOS,20260427-7943-MR,27/04/2026,27/04/2026,4:45 PM,12/05/2026,Agua,UESVALLE - ARO CALI,5,0,Finalizada,1,73,5,0,Cali|20260427-7943-MR,True,2026-04-27,2026-04-27,2026-05-12,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250819-3746-VIG,19/08/2025,19/08/2025,2:40 PM,30/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,730,3,0,Cali|20250819-3746-VIG,True,2025-08-19,2025-08-19,2025-08-30,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250819-3750-VIG,19/08/2025,19/08/2025,2:40 PM,30/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,731,3,0,Cali|20250819-3750-VIG,True,2025-08-19,2025-08-19,2025-08-30,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250819-3763-VIG,19/08/2025,19/08/2025,2:40 PM,30/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,732,3,0,Cali|20250819-3763-VIG,True,2025-08-19,2025-08-19,2025-08-30,False
Cali,2025,MR,MAPAS DE RIESGOS,20250819-3808-MR,19/08/2025,19/08/2025,2:40 PM,30/08/2025,Agua,UESVALLE - ARO CALI,1,0,Finalizada,7,733,1,0,Cali|20250819-3808-MR,True,2025-08-19,2025-08-19,2025-08-30,False
Cali,2025,MR,MAPAS DE RIESGOS,20250819-3799-MR,19/08/2025,19/08/2025,2:40 PM,30/08/2025,Agua,UESVALLE - ARO CALI,1,0,Finalizada,7,734,1,0,Cali|20250819-3799-MR,True,2025-08-19,2025-08-19,2025-08-30,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250819-3770-VIG,19/08/2025,19/08/2025,2:40 PM,30/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,735,3,0,Cali|20250819-3770-VIG,True,2025-08-19,2025-08-19,2025-08-30,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250813-3704-VIG,13/08/2025,13/08/2025,2:15 PM,23/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,736,3,0,Cali|20250813-3704-VIG,True,2025-08-13,2025-08-13,2025-08-23,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250813-3712-VIG,13/08/2025,13/08/2025,2:15 PM,23/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,737,3,0,Cali|20250813-3712-VIG,True,2025-08-13,2025-08-13,2025-08-23,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250813-3709-VIG,13/08/2025,13/08/2025,2:15 PM,23/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,738,3,0,Cali|20250813-3709-VIG,True,2025-08-13,2025-08-13,2025-08-23,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250813-3701-VIG,13/08/2025,13/08/2025,2:15 PM,23/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,739,3,0,Cali|20250813-3701-VIG,True,2025-08-13,2025-08-13,2025-08-23,False
Cali,2026,MR,MAPAS DE RIESGOS,20260427-7949-MR,27/04/2026,27/04/2026,4:45 PM,13/05/2026,Agua,UESVALLE - ARO CALI,5,0,Finalizada,1,74,5,0,Cali|20260427-7949-MR,True,2026-04-27,2026-04-27,2026-05-13,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250813-3711-VIG,13/08/2025,13/08/2025,2:15 PM,23/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,740,3,0,Cali|20250813-3711-VIG,True,2025-08-13,2025-08-13,2025-08-23,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250806-3681-VIG,06/08/2025,06/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,741,3,0,Cali|20250806-3681-VIG,True,2025-08-06,2025-08-06,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250806-3680-VIG,06/08/2025,06/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,742,3,0,Cali|20250806-3680-VIG,True,2025-08-06,2025-08-06,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250806-3658-VIG,06/08/2025,06/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,743,3,0,Cali|20250806-3658-VIG,True,2025-08-06,2025-08-06,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250806-3651-VIG,06/08/2025,06/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,744,3,0,Cali|20250806-3651-VIG,True,2025-08-06,2025-08-06,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250806-3683-VIG,06/08/2025,06/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,745,3,0,Cali|20250806-3683-VIG,True,2025-08-06,2025-08-06,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250806-3682-VIG,06/08/2025,06/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,746,3,0,Cali|20250806-3682-VIG,True,2025-08-06,2025-08-06,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250806-3661-VIG,06/08/2025,06/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,747,3,0,Cali|20250806-3661-VIG,True,2025-08-06,2025-08-06,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250806-3684-VIG,06/08/2025,06/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,748,3,0,Cali|20250806-3684-VIG,True,2025-08-06,2025-08-06,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250806-3649-VIG,06/08/2025,06/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,749,3,0,Cali|20250806-3649-VIG,True,2025-08-06,2025-08-06,2025-08-16,False
Cali,2026,VIG,VIGILANCIA RUTINARIA,20260427-7967-VIG,27/04/2026,27/04/2026,3:30 PM,09/05/2026,Agua,UESVALLE - ARO CALI,3,0,Finalizada,1,75,3,0,Cali|20260427-7967-VIG,True,2026-04-27,2026-04-27,2026-05-09,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250806-3653-VIG,06/08/2025,06/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,750,3,0,Cali|20250806-3653-VIG,True,2025-08-06,2025-08-06,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250805-3580-VIG,05/08/2025,05/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,751,3,0,Cali|20250805-3580-VIG,True,2025-08-05,2025-08-05,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250805-3628-VIG,05/08/2025,05/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,752,3,0,Cali|20250805-3628-VIG,True,2025-08-05,2025-08-05,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250805-3616-VIG,05/08/2025,05/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,753,3,0,Cali|20250805-3616-VIG,True,2025-08-05,2025-08-05,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250805-3617-VIG,05/08/2025,05/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,754,3,0,Cali|20250805-3617-VIG,True,2025-08-05,2025-08-05,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250805-3578-VIG,05/08/2025,05/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,755,3,0,Cali|20250805-3578-VIG,True,2025-08-05,2025-08-05,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250805-3629-VIG,05/08/2025,05/08/2025,2:50 PM,16/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,756,3,0,Cali|20250805-3629-VIG,True,2025-08-05,2025-08-05,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250804-3521-VIG,04/08/2025,04/08/2025,2:00 PM,16/08/2025,Agua,UESVALLE - ARO CALI,2,0,Finalizada,7,757,2,0,Cali|20250804-3521-VIG,True,2025-08-04,2025-08-04,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250804-3522-VIG,04/08/2025,04/08/2025,2:00 PM,15/08/2025,Agua,UESVALLE - ARO CALI,2,0,Finalizada,7,758,2,0,Cali|20250804-3522-VIG,True,2025-08-04,2025-08-04,2025-08-15,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250804-3561-VIG,04/08/2025,04/08/2025,2:00 PM,16/08/2025,Agua,UESVALLE - ARO CALI,2,0,Finalizada,7,759,2,0,Cali|20250804-3561-VIG,True,2025-08-04,2025-08-04,2025-08-16,False
Cali,2026,VIG,VIGILANCIA RUTINARIA,20260427-7954-VIG,27/04/2026,27/04/2026,3:30 PM,09/05/2026,Agua,UESVALLE - ARO CALI,3,0,Finalizada,1,76,3,0,Cali|20260427-7954-VIG,True,2026-04-27,2026-04-27,2026-05-09,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250804-3526-VIG,04/08/2025,04/08/2025,2:00 PM,16/08/2025,Agua,UESVALLE - ARO CALI,2,0,Finalizada,7,760,2,0,Cali|20250804-3526-VIG,True,2025-08-04,2025-08-04,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250804-3524-VIG,04/08/2025,04/08/2025,2:00 PM,16/08/2025,Agua,UESVALLE - ARO CALI,2,0,Finalizada,7,761,2,0,Cali|20250804-3524-VIG,True,2025-08-04,2025-08-04,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250804-3555-VIG,04/08/2025,04/08/2025,2:00 PM,16/08/2025,Agua,UESVALLE - ARO CALI,2,0,Finalizada,7,762,2,0,Cali|20250804-3555-VIG,True,2025-08-04,2025-08-04,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250804-3528-VIG,04/08/2025,04/08/2025,2:00 PM,16/08/2025,Agua,UESVALLE - ARO CALI,2,0,Finalizada,7,763,2,0,Cali|20250804-3528-VIG,True,2025-08-04,2025-08-04,2025-08-16,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250723-3471-VIG,23/07/2025,23/07/2025,3:40 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,764,3,0,Cali|20250723-3471-VIG,True,2025-07-23,2025-07-23,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250723-3507-VIG,23/07/2025,23/07/2025,3:40 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,765,3,0,Cali|20250723-3507-VIG,True,2025-07-23,2025-07-23,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250723-3489-VIG,23/07/2025,23/07/2025,3:40 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,766,3,0,Cali|20250723-3489-VIG,True,2025-07-23,2025-07-23,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250723-3488-VIG,23/07/2025,23/07/2025,3:40 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,767,3,0,Cali|20250723-3488-VIG,True,2025-07-23,2025-07-23,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250723-3465-VIG,23/07/2025,23/07/2025,3:40 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,768,3,0,Cali|20250723-3465-VIG,True,2025-07-23,2025-07-23,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250723-3466-VIG,23/07/2025,23/07/2025,3:40 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,769,3,0,Cali|20250723-3466-VIG,True,2025-07-23,2025-07-23,2025-08-01,False
Cali,2026,VIG,VIGILANCIA RUTINARIA,20260427-7942-VIG,27/04/2026,27/04/2026,3:30 PM,09/05/2026,Agua,UESVALLE - ARO CALI,3,0,Finalizada,1,77,3,0,Cali|20260427-7942-VIG,True,2026-04-27,2026-04-27,2026-05-09,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250723-3506-VIG,23/07/2025,23/07/2025,3:40 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,770,3,0,Cali|20250723-3506-VIG,True,2025-07-23,2025-07-23,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250723-3511-VIG,23/07/2025,23/07/2025,3:40 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,771,3,0,Cali|20250723-3511-VIG,True,2025-07-23,2025-07-23,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250722-3460-VIG,22/07/2025,22/07/2025,3:50 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,772,3,0,Cali|20250722-3460-VIG,True,2025-07-22,2025-07-22,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250722-3457-VIG,22/07/2025,22/07/2025,3:15 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,773,3,0,Cali|20250722-3457-VIG,True,2025-07-22,2025-07-22,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250722-3462-VIG,22/07/2025,22/07/2025,3:15 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,774,3,0,Cali|20250722-3462-VIG,True,2025-07-22,2025-07-22,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250722-3423-VIG,22/07/2025,22/07/2025,3:15 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,775,3,0,Cali|20250722-3423-VIG,True,2025-07-22,2025-07-22,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250722-3435-VIG,22/07/2025,22/07/2025,3:15 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,776,3,0,Cali|20250722-3435-VIG,True,2025-07-22,2025-07-22,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250722-3458-VIG,22/07/2025,22/07/2025,3:15 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,777,3,0,Cali|20250722-3458-VIG,True,2025-07-22,2025-07-22,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250722-3422-VIG,22/07/2025,22/07/2025,3:15 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,778,3,0,Cali|20250722-3422-VIG,True,2025-07-22,2025-07-22,2025-08-01,False
Cali,2025,VIG,VIGILANCIA RUTINARIA,20250722-3463-VIG,22/07/2025,22/07/2025,3:15 PM,01/08/2025,Agua,UESVALLE - ARO CALI,3,0,Finalizada,7,779,3,0,Cali|20250722-3463-VIG,True,2025-07-22,2025-07-22,2025-08-01,False
